rxn_id	flux	name	equation	gpr
rxn00533_c0	0.007042750163787234	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)_c0	ATP + Acetyl-CoA + H2CO3 <=> ADP + Phosphate + H+ + Malonyl-CoA_c0	gene_10589
rxn00182_c0	0.005806825905611125	L-glutamate:NAD+ oxidoreductase (deaminating)_c0	H2O + NAD + L-Glutamate --> NADH + NH3 + 2-Oxoglutarate + H+	gene_5322
rxn00247_c0	0.004688494014334974		ATP + Oxaloacetate --> ADP + CO2 + Phosphoenolpyruvate	gene_6589 or gene_10907 or gene_2480 or gene_9217
rxn00781_c0	-0.004539465330389228	D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating)_c0	NAD + Phosphate + Glyceraldehyde3-phosphate <=> NADH + H+ + 1,3-Bisphospho-D-glycerate	gene_11328
rxn01106_c0	0.004539465330389228	2-Phospho-D-glycerate 2,3-phosphomutase_c0	2-Phospho-D-glycerate <=> 3-Phosphoglycerate	gene_12325 or gene_10855
rxn00459_c0	-0.004539465330389228	2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming)_c0	2-Phospho-D-glycerate <=> H2O + Phosphoenolpyruvate	gene_5039 or gene_7580
rxn01100_c0	0.004539465330389228	ATP:3-phospho-D-glycerate 1-phosphotransferase_c0	ATP + 3-Phosphoglycerate <=> ADP + 1,3-Bisphospho-D-glycerate	gene_8456 or gene_9532
rxn00558_c0	-0.003945898376274367	D-glucose-6-phosphate aldose-ketose-isomerase_c0	D-glucose-6-phosphate <=> D-fructose-6-phosphate	gene_83 or gene_8161
rxn09648_c0	-0.0030696203028569564	6-phospho-D-glucono-1,5-lactone endoplasmic reticular transport via diffusion_g0	6-phospho-D-glucono-1-5-lactone <=> 6-phospho-D-glucono-1-5-lactone_r0	
rxn01476_c0	0.003069620302856956	6-Phospho-D-glucono-1,5-lactone lactonohydrolase_c0	H2O + 6-phospho-D-glucono-1-5-lactone --> H+ + 6-Phospho-D-gluconate	gene_4365 or gene_4017 or gene_12627
rxn00604_r0	0.003069620302856956	D-glucose-6-phosphate:NADP+ 1-oxidoreductase_r0	NADP_r0 + D-glucose-6-phosphate_r0 --> NADPH_r0 + H+_r0 + 6-phospho-D-glucono-1-5-lactone_r0	
rxn01115_c0	0.003069620302856956		NADP + 6-Phospho-D-gluconate --> NADPH + CO2 + D-Ribulose5-phosphate	gene_12740 or gene_342 or gene_4358
rxn08570_c0	0.0030696203028569556	glucose 6-phosphate transport via diffusion (extracellular to periplasm)_g0	D-glucose-6-phosphate <=> D-glucose-6-phosphate_r0	
rxn00747_c0	0.002703202974703533	D-glyceraldehyde-3-phosphate aldose-ketose-isomerase_c0	Glyceraldehyde3-phosphate <=> Glycerone-phosphate	gene_6374 or gene_5786
rxn00786_c0	-0.0026872148174916176	D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)_c0	D-fructose-1,6-bisphosphate <=> Glycerone-phosphate + Glyceraldehyde3-phosphate	gene_12807 or gene_6755
rxn00549_c0	0.0026872148174916176	D-Fructose-1,6-bisphosphate 1-phosphohydrolase_c0	H2O + D-fructose-1,6-bisphosphate --> Phosphate + D-fructose-6-phosphate	gene_6205
rxn01116_c0	0.0017613840448953433	D-Ribulose-5-phosphate 3-epimerase_c0	D-Ribulose5-phosphate <=> D-Xylulose5-phosphate	gene_1379 or gene_377
TRP_coa_c0r0	-0.0015345719172978364	CoA c0↔r0 transport (diffusion)	CoA <=> CoA_r0	
rxn15114_c0	-0.0013080774352078517	D-ribose-5-phosphate aldose-ketose-isomerase_c0	alpha-D-Ribose 5-phosphate <=> D-Ribulose5-phosphate	gene_12409
H2Oter_c0	-0.0012239410814002614	TRANS-RXNBWI-115401.ce.maizeexp.OH_OH_g0	H2O <=> H2O_r0	
TRP_co2_c0r0	-0.0012234910835979384	CO2 c0↔r0 transport (diffusion)	CO2 <=> CO2_r0	
TRP_malcoa_c0r0	0.0012234910835979382	Malonyl-CoA transport c0→r0	Malonyl-CoA_c0 <=> Malonyl-CoA_r0	
rxn00692_c0	-0.001018243115398011	 5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase	H2O + Glycine_c0 + 5-10-Methylenetetrahydrofolate_c0 <=> L-Serine_c0 + Tetrahydrofolate_c0	gene_6981
rxn00364_c0	0.0009325807396256897	ATP:CMP phosphotransferase_c0	ATP + CMP_c0 <=> ADP + CDP_c0	gene_10931
rxn00409_c0	0.0009325807396256897	ATP:CDP phosphotransferase_c0	ATP + CDP_c0 <=> ADP + CTP_c0	gene_12313
rxn30381_c0	-0.0009298185472232515	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase_c0	NAD + Glycerol-3-phosphate <-- NADH + H+ + Glycerone-phosphate	gene_9499 or gene_7012
rxn01333_c0	0.0009179491934341085	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase_c0	Glyceraldehyde3-phosphate + Sedoheptulose7-phosphate <=> D-fructose-6-phosphate + D-Erythrose4-phosphate	gene_2227 or gene_90 or gene_5138 or gene_11682 or gene_1776
rxn34273_c0	0.0009179491934341085	Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_c0	D-Xylulose5-phosphate + alpha-D-Ribose 5-phosphate <=> Glyceraldehyde3-phosphate + Sedoheptulose7-phosphate	gene_9804 or gene_6121 or gene_4126
rxn00744_c0	0.0009139362718471509	ATP:glycerone phosphotransferase_c0	ATP + Glycerone_c0 --> ADP + H+ + Glycerone-phosphate	gene_699 or gene_2665
rxn00610_c0	0.0009139362718471508	sn-glycerol-3-phosphate phosphohydrolase_c0	H2O + Glycerol-3-phosphate --> Phosphate + Glycerol_c0	gene_2606
rxn00764_c0	0.0009139362718471508	glycerol:NADP+ 2-oxidoreductase (glycerone-forming)_c0	NADP + Glycerol_c0 --> NADPH + H+ + Glycerone_c0	gene_2865 or gene_6709 or gene_1922
rxn00187_c0	0.0008597102131623951		ATP + NH3 + L-Glutamate --> ADP + Phosphate + L-Glutamine + H+	gene_9169 or gene_3137 or gene_4403
rxn00785_c0	-0.0008434348514612351	D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_c0	D-fructose-6-phosphate + Glyceraldehyde3-phosphate <=> D-Xylulose5-phosphate + D-Erythrose4-phosphate	gene_1838 or gene_5123 or gene_4126 or gene_9804 or gene_6121 or gene_4882 or gene_9836 or gene_10506
