rxn_id	flux	name	equation	gpr
rxn00533_c0	1.8088396913259202	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)_c0	ATP + Acetyl-CoA + H2CO3 <=> ADP + Phosphate + H+ + Malonyl-CoA_c0	gene_10589
CO2tm_c0	1.5589855744884742	CO2 transporter via diffusion_m0	CO2 <=> CO2	
rxn00187_c0	1.485488164751498		ATP + NH3 + L-Glutamate --> ADP + Phosphate + L-Glutamine + H+	gene_9169 or gene_3137 or gene_4403
EX_cpd00013_e0	-1.4553312197519475	Exchange for NH3_e0	NH3_e0 <=> 	
rxn05466_c0	1.4553312197519475	TRANS-RXN-173.ce_c0	NH3_e0 <=> NH3	gene_9895 or gene_11345
rxn09121_m0	-1.4468842252490524	Inorganic phosphate transporter	Phosphate <=> Phosphate	
rxn00069_c0	1.2845325375420862	L-glutamate:NAD+ oxidoreductase (transaminating)_c0	NADH + 2-Oxoglutarate + L-Glutamine + H+ --> NAD + 2 L-Glutamate	gene_2680
rxn00097_c0	1.2355637818047496	ATP:AMP phosphotransferase_c0	ATP + AMP <=> 2 ADP	gene_2414 or gene_10931 or gene_7383 or gene_2710 or gene_3711 or gene_8746 or gene_1190
rxn09739_c0	1.1958770735448567	Mitochondrial dicarboxylate transporter_m0	Phosphate + L-Malate <=> Phosphate + L-Malate	gene_1614
rxn00747_c0	1.1517779590601074	D-glyceraldehyde-3-phosphate aldose-ketose-isomerase_c0	Glyceraldehyde3-phosphate <=> Glycerone-phosphate	gene_6374 or gene_5786
rxn00786_c0	-1.1393310581582572	D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)_c0	D-fructose-1,6-bisphosphate <=> Glycerone-phosphate + Glyceraldehyde3-phosphate	gene_12807 or gene_6755
rxn00549_c0	1.1393310581582572	D-Fructose-1,6-bisphosphate 1-phosphohydrolase_c0	H2O + D-fructose-1,6-bisphosphate --> Phosphate + D-fructose-6-phosphate	gene_6205
PIt2r_c0	-1.0329217330034417	Inorganic phosphate transporter_c0	Phosphate + H+ <=> Phosphate + H+	
EX_cpd00067_e0	1.0329217330034415	Exchange for H+	H+ <=> 	
HXCAt	1.0000000000016729	Hexacosanoate transport via facilitated diffusion (e0 -> c0)	hexacosanoate_e0 --> hexacosanoate_c0	
EX_cpd15240_e0	-1.0	Exchange for hexacosanoate_e0	hexacosanoate_e0 <=> 	
