rxn_id	flux	name	equation	gpr
rxn09648_c0	-0.005069454527569997	6-phospho-D-glucono-1,5-lactone endoplasmic reticular transport via diffusion_g0	6-phospho-D-glucono-1-5-lactone <=> 6-phospho-D-glucono-1-5-lactone_r0	
rxn01115_c0	0.0050694545275699965		NADP + 6-Phospho-D-gluconate --> NADPH + CO2 + D-Ribulose5-phosphate	gene_12740 or gene_342 or gene_4358
rxn08570_c0	0.0050694545275699965	glucose 6-phosphate transport via diffusion (extracellular to periplasm)_g0	D-glucose-6-phosphate <=> D-glucose-6-phosphate_r0	
rxn01476_c0	0.0050694545275699965	6-Phospho-D-glucono-1,5-lactone lactonohydrolase_c0	H2O + 6-phospho-D-glucono-1-5-lactone --> H+ + 6-Phospho-D-gluconate	gene_4365 or gene_4017 or gene_12627
rxn00604_r0	0.0050694545275699965	D-glucose-6-phosphate:NADP+ 1-oxidoreductase_r0	NADP_r0 + D-glucose-6-phosphate_r0 --> NADPH_r0 + H+_r0 + 6-phospho-D-glucono-1-5-lactone_r0	
rxn00786_c0	-0.004437914783919547	D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)_c0	D-fructose-1,6-bisphosphate <=> Glycerone-phosphate + Glyceraldehyde3-phosphate	gene_12807 or gene_6755
rxn00549_c0	0.004437914783919546	D-Fructose-1,6-bisphosphate 1-phosphohydrolase_c0	H2O + D-fructose-1,6-bisphosphate --> Phosphate + D-fructose-6-phosphate	gene_6205
rxn01116_c0	0.0029089123214654945	D-Ribulose-5-phosphate 3-epimerase_c0	D-Ribulose5-phosphate <=> D-Xylulose5-phosphate	gene_1379 or gene_377
TRP_coa_c0r0	-0.0025343338219345262	CoA c0↔r0 transport (diffusion)	CoA <=> CoA_r0	
rxn15114_c0	-0.002160279911537522	D-ribose-5-phosphate aldose-ketose-isomerase_c0	alpha-D-Ribose 5-phosphate <=> D-Ribulose5-phosphate	gene_12409
H2Oter_c0	-0.0020213293646802587	TRANS-RXNBWI-115401.ce.maizeexp.OH_OH_g0	H2O <=> H2O_r0	
TRP_co2_c0r0	-0.0020205861967404785	CO2 c0↔r0 transport (diffusion)	CO2 <=> CO2_r0	
TRP_malcoa_c0r0	0.002020586196740478	Malonyl-CoA transport c0→r0	Malonyl-CoA_c0 <=> Malonyl-CoA_r0	
rxn00692_c0	-0.0016733584631782614	 5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase	H2O + Glycine_c0 + 5-10-Methylenetetrahydrofolate_c0 <=> L-Serine_c0 + Tetrahydrofolate_c0	gene_6981
rxn00409_c0	0.0015401499815530324	ATP:CDP phosphotransferase_c0	ATP + CDP_c0 <=> ADP + CTP_c0	gene_12313
rxn00364_c0	0.0015401499815530322	ATP:CMP phosphotransferase_c0	ATP + CMP_c0 <=> ADP + CDP_c0	gene_10931
rxn01333_c0	0.0015159860945704448	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase_c0	Glyceraldehyde3-phosphate + Sedoheptulose7-phosphate <=> D-fructose-6-phosphate + D-Erythrose4-phosphate	gene_2227 or gene_90 or gene_5138 or gene_11682 or gene_1776
rxn34273_c0	0.0015159860945704448	Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_c0	D-Xylulose5-phosphate + alpha-D-Ribose 5-phosphate <=> Glyceraldehyde3-phosphate + Sedoheptulose7-phosphate	gene_9804 or gene_6121 or gene_4126
rxn00187_c0	0.0014198048626418048		ATP + NH3 + L-Glutamate --> ADP + Phosphate + L-Glutamine + H+	gene_9169 or gene_3137 or gene_4403
rxn00785_c0	-0.0013929262268950497	D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_c0	D-fructose-6-phosphate + Glyceraldehyde3-phosphate <=> D-Xylulose5-phosphate + D-Erythrose4-phosphate	gene_1838 or gene_5123 or gene_4126 or gene_9804 or gene_6121 or gene_4882 or gene_9836 or gene_10506
rxn00237_c0	0.0012789767238435405	ATP:GDP phosphotransferase_c0	ATP + GDP <=> ADP + GTP	gene_11925 or gene_12313
rxn01211_c0	0.0011289376741634054	5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)_c0	H2O + 5-10-Methenyltetrahydrofolate_c0 <=> H+ + 10-Formyltetrahydrofolate_c0	gene_5937
rxn00907_c0	0.0011289376741634054	5,10-methylenetetrahydrofolate:NADP+ oxidoreductase_c0	NADP + 5-10-Methylenetetrahydrofolate_c0 <=> NADPH + 5-10-Methenyltetrahydrofolate_c0	gene_5937
rxn09441_c0	0.0010843257399007114	fatty acyl-CoA synthase (n-C10:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Octanoyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + Decanoyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
rxn09421_c0	0.0010843257399007114	fatty acyl-CoA synthase (n-C8:0CoA), lumped reaction_c0	6 NADPH + Acetyl-CoA + 9 H+ + 3 Malonyl-CoA_c0 --> 3 H2O + 6 NADP + 3 CoA + 3 CO2 + Octanoyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
rxn09438_c0	0.0010831891301104591	fatty-acyl-CoA synthase (n-C12:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Decanoyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + Lauroyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
rxn09435_c0	0.0010797793007397024	fatty-acyl-CoA synthase (n-C14:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Lauroyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + Myristoyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
rxn09431_c0	0.0010644350685712963	fatty-acyl-CoA synthase (n-C16:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Myristoyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + Palmitoyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
TRP_nadp_c0r0	0.0010274952503880955	NADP c0↔r0 transport (diffusion)	NADP <=> NADP_r0	
TRP_nadph_c0r0	-0.001027495250388095	NADPH c0↔r0 transport (diffusion)	NADPH <=> NADPH_r0	
EX_cpd00009_e0	-0.0008781622102360888	Exchange for Phosphate	Phosphate <=> 	
rxn30365_c0	0.0007907306879263057	CDP-Diacylglycerol synthetase, yeast-specific, mitochondrial_c0	CTP_c0 + H+ + 0.01 Phosphatidate, yeast-specific_c0 <=> PPi + 0.01 cdpdag_BS_c0	gene_12742
rxn00609_c0	-0.0007776159595772404	myo-Inositol-1-phosphate synthase_c0	Inositol 1-phosphate <-- D-glucose-6-phosphate	gene_8547 or gene_9231
PINOS_SC_c0	0.0007776159595772404	Phosphatidylinositol synthase  yeast specific	L-Inositol_c0 + 0.01 cdpdag_BS_c0 --> CMP_c0 + H+ + 0.01 Phosphatidyl 1D myo inositol  yeast specific C4140H7644O1300P100	gene_10850
rxn00881_c0	0.0007776159595772404	1D-myo-Inositol 1-phosphate phosphohydrolase_c0	H2O + Inositol 1-phosphate --> Phosphate + L-Inositol_c0	gene_2458 or gene_1753 or gene_5750
rxn13384_c0	0.0007688728073445313	phospholipase D, yeast-specific_c0	H2O + 0.01 Lecithin_c0 --> H+ + Choline_c0 + 0.01 Phosphatidate, yeast-specific_c0	gene_6154 or gene_6132 or gene_6873
rxn00751_c0	0.0007688728073445305	ATP:choline phosphotransferase_c0	ATP + Choline_c0 --> ADP + H+ + Phosphocholine_c0	gene_9170
rxn01380_c0	0.0007688728073445304	CTP:choline-phosphate cytidylyltransferase_c0	CTP_c0 + H+ + Phosphocholine_c0 --> PPi + CDPcholine_c0	gene_9244
rxn09552_c0	0.0007688728073445303	diacylglycerol cholinephosphotransferase, yeast-specific_c0	CDPcholine_c0 + 0.01 1,2-Diacylglycerol, yeast-specific_c0 --> CMP_c0 + H+ + 0.01 Lecithin_c0	gene_4879 or gene_7353
rxn32754_c0	0.0007209166173481151	D-mannose 6-phosphate 1,6-phosphomutase_c0	D-mannose-6-phosphate <=> D-Mannose1-phosphate	gene_1247 or gene_1839 or gene_10016
rxn00641_c0	0.0007209166173481151	GTP:alpha-D-mannose-1-phosphate guanylyltransferase_c0	GTP + H+ + D-Mannose1-phosphate --> PPi + GDP-mannose_c0	gene_3827 or gene_12800 or gene_9209
rxn00559_c0	-0.000720916617348115	D-mannose-6-phosphate aldose-ketose-isomerase_c0	D-mannose-6-phosphate <=> D-fructose-6-phosphate	gene_5224 or gene_8063 or gene_12263 or gene_5676 or gene_9101 or gene_10978 or gene_10142
rxn00117_c0	0.0007033428813603675	ATP:UDP phosphotransferase_c0	ATP + UDP <=> ADP + UTP	gene_12313
rxn00191_c0	-0.0007008182961528182	L-Alanine:2-oxoglutarate aminotransferase_c0	2-Oxoglutarate + L-Alanine <=> Pyruvate + L-Glutamate	gene_3840
rxn00704_c0	-0.0006593211098686723	alpha-D-Glucose 1-phosphate 1,6-phosphomutase_c0	Glucose-1-phosphate <=> D-glucose-6-phosphate	gene_895
rxn00213_c0	0.0006593211098686721	UTP:alpha-D-glucose-1-phosphate uridylyltransferase_c0	UTP + H+ + Glucose-1-phosphate <=> PPi + UDP-glucose	gene_6844 or gene_11318 or gene_743
rxn15108_c0	0.0006440752381612834	ATP:D-ribose-5-phosphate diphosphotransferase_c0	ATP + alpha-D-Ribose 5-phosphate <=> AMP + H+ + PRPP_c0	gene_11428 or gene_7927 or gene_11990
rxn03137_c0	0.0005795507746834273	10-Formyltetrahydrofolate:5'-phosphoribosyl-5-amino-4-imidazolecarboxamide formyltransferase_c0	10-Formyltetrahydrofolate_c0 + AICAR_c0 <=> Tetrahydrofolate_c0 + FAICAR_c0	gene_3819
rxn00832_c0	-0.0005795507746834273	IMP 1,2-hydrolase (decyclizing)_c0	H2O + IMP_c0 <=> FAICAR_c0	gene_3819
rxn02937_c0	0.0005576491783404882	2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase (ADP-forming)_c0	ATP + 5'-Phosphoribosylformylglycinamidine_c0 --> ADP + Phosphate + 2 H+ + AIR_c0	gene_598 or gene_6341
rxn02895_c0	0.0005576491783404882	5-Phospho-D-ribosylamine:glycine ligase (ADP-forming)_c0	ATP + Glycine_c0 + 5-Phosphoribosylamine_c0 <=> ADP + Phosphate + H+ + GAR_c0	gene_598 or gene_6341
rxn03004_c0	0.0005576491783404882	10-Formyltetrahydrofolate:5'-phosphoribosylglycinamide formyltransferase_c0	10-Formyltetrahydrofolate_c0 + GAR_c0 --> H+ + Tetrahydrofolate_c0 + N-Formyl-GAR_c0	gene_10696
rxn03084_c0	0.0005576491783404882	5'-Phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming)_c0	H2O + ATP + L-Glutamine + N-Formyl-GAR_c0 --> ADP + Phosphate + L-Glutamate + H+ + 5'-Phosphoribosylformylglycinamidine_c0	gene_1542
rxn00790_c0	0.0005576491783404882	5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)_c0	H2O + L-Glutamine + PRPP_c0 --> PPi + L-Glutamate + 5-Phosphoribosylamine_c0	gene_742
rxn02938_c0	0.0005540644859250771	1-(5-phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate carboxy-lyase_c0	CO2 + AIR_c0 <=> H+ + 5'-Phosphoribosyl-4-carboxy-5-aminoimidazole_c0	gene_4557
rxn35572_c0	0.000554064485925077	Adenylosuccinate lyase_c0	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole_c0 <=> Fumarate + AICAR_c0	gene_370
rxn35571_c0	0.0005540644859250769	Phosphoribosylaminoimidazole-succinocarboxamide synthase_c0	ATP + L-Aspartate + 5'-Phosphoribosyl-4-carboxy-5-aminoimidazole_c0 <=> ADP + Phosphate + H+ + 1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole_c0	gene_919
rxn00838_c0	0.0005509344374257669	IMP:L-aspartate ligase (GDP-forming)_c0	GTP + L-Aspartate + IMP_c0 --> Phosphate + GDP + 2 H+ + Adenylosuccinate_c0	gene_10535
rxn00800_c0	0.0005509344374257668	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming)_c0	Adenylosuccinate_c0 <=> AMP + Fumarate	gene_370
rxn31870_c0	0.0005430481141137214	5,10-methylenetetrahydrofolate reductase (FADH)-(NADP)_c0	NADPH + 2 H+ + 5-10-Methylenetetrahydrofolate_c0 --> NADP + 5-Methyltetrahydrofolate_c0	gene_12702 or gene_780
rxn05238_c0	0.0005412120521450492	TRANS-RXNBWI-115353.ce_c0	Sulfate_e0 --> Sulfate_c0	gene_9669 or gene_9297
EX_cpd00048_e0	-0.0005412120521450492	Exchange for Sulfate_e0	Sulfate_e0 <=> 	
rxn00693_c0	0.0005395508532206373	5-Methyltetrahydrofolate:L-homocysteine S-methyltransferase_c0	Homocysteine_c0 + 5-Methyltetrahydrofolate_c0 --> L-Methionine_c0 + H+ + Tetrahydrofolate_c0	gene_2689
rxn05289_c0	0.0005377147912519653	NADPH:oxidized-thioredoxin oxidoreductase_c0	NADPH + H+ + trdox --> NADP + trdrd	gene_47 or gene_10956
rxn09427_c0	0.0005353432112088416	fatty-acyl-CoA synthase (n-C18:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Palmitoyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + strcoa_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
