rxn_id	flux	name	equation	gpr
rxn09431_c0	0.12072652516376048	fatty-acyl-CoA synthase (n-C16:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Myristoyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + Palmitoyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
TRP_nadp_c0r0	0.11653686999256811	NADP c0↔r0 transport (diffusion)	NADP <=> NADP_r0	
TRP_nadph_c0r0	-0.11653686999256796	NADPH c0↔r0 transport (diffusion)	NADPH <=> NADPH_r0	
rxn09121_m0	-0.09959975512306112	Inorganic phosphate transporter	Phosphate <=> Phosphate	
EX_cpd00009_e0	-0.09959975512306112	Exchange for Phosphate	Phosphate <=> 	
rxn30365_c0	0.08968341152253106	CDP-Diacylglycerol synthetase, yeast-specific, mitochondrial_c0	CTP_c0 + H+ + 0.01 Phosphatidate, yeast-specific_c0 <=> PPi + 0.01 cdpdag_BS_c0	gene_12742
rxn00237_c0	0.08871855129021701	ATP:GDP phosphotransferase_c0	ATP + GDP <=> ADP + GTP	gene_11925 or gene_12313
PINOS_SC_c0	0.08819595998246256	Phosphatidylinositol synthase  yeast specific	L-Inositol_c0 + 0.01 cdpdag_BS_c0 --> CMP_c0 + H+ + 0.01 Phosphatidyl 1D myo inositol  yeast specific C4140H7644O1300P100	gene_10850
rxn00609_c0	-0.08819595998246255	myo-Inositol-1-phosphate synthase_c0	Inositol 1-phosphate <-- D-glucose-6-phosphate	gene_8547 or gene_9231
rxn00881_c0	0.08819595998246255	1D-myo-Inositol 1-phosphate phosphohydrolase_c0	H2O + Inositol 1-phosphate --> Phosphate + L-Inositol_c0	gene_2458 or gene_1753 or gene_5750
rxn00751_c0	0.0872043256224169	ATP:choline phosphotransferase_c0	ATP + Choline_c0 --> ADP + H+ + Phosphocholine_c0	gene_9170
rxn13384_c0	0.0872043256224169	phospholipase D, yeast-specific_c0	H2O + 0.01 Lecithin_c0 --> H+ + Choline_c0 + 0.01 Phosphatidate, yeast-specific_c0	gene_6154 or gene_6132 or gene_6873
rxn09552_c0	0.08720432562241688	diacylglycerol cholinephosphotransferase, yeast-specific_c0	CDPcholine_c0 + 0.01 1,2-Diacylglycerol, yeast-specific_c0 --> CMP_c0 + H+ + 0.01 Lecithin_c0	gene_4879 or gene_7353
rxn01380_c0	0.08720432562241688	CTP:choline-phosphate cytidylyltransferase_c0	CTP_c0 + H+ + Phosphocholine_c0 --> PPi + CDPcholine_c0	gene_9244
rxn00641_c0	0.08176521115756634	GTP:alpha-D-mannose-1-phosphate guanylyltransferase_c0	GTP + H+ + D-Mannose1-phosphate --> PPi + GDP-mannose_c0	gene_3827 or gene_12800 or gene_9209
rxn32754_c0	0.08176521115756634	D-mannose 6-phosphate 1,6-phosphomutase_c0	D-mannose-6-phosphate <=> D-Mannose1-phosphate	gene_1247 or gene_1839 or gene_10016
rxn00559_c0	-0.08176521115756633	D-mannose-6-phosphate aldose-ketose-isomerase_c0	D-mannose-6-phosphate <=> D-fructose-6-phosphate	gene_5224 or gene_8063 or gene_12263 or gene_5676 or gene_9101 or gene_10978 or gene_10142
