rxn_id	name	subsystem	ec	kcat	kcat_source	mw_kDa	cost	reversible	abund_PDA	abund_half	abund_onetenth
rxn02402_m0	Nicotinate-nucleotide:pyrophosphate phosphoribosyltransferase (carboxylating)_m0		2.4.2.19	1.36	brenda_any	35.31	25959.707308823512	False	138905301.40664342	153349311.67244455	147332320.6173045
rxn00007_c0	alpha,alpha-trehalose glucohydrolase_c0		3.2.1.28	167.0	brenda_fungal	85.08	509.4325008383238	False	76629767.64573793	111681651.45626539	114682565.63162838
rxn30058_c0	ribokinase_c0		2.7.1.15	16.71	brenda_any	34.44	2061.1133716337517	False	218307024.1627567	249360607.41995317	211645944.30848983
rxn00931_c0	L-Proline:NADP+ 5-oxidoreductase_c0		1.5.1.2	603.17	brenda_any	29.61	49.08694984830147	False			
rxn09414_c0	deoxyhypusine synthase, cytosolic/mitochondrial_m0		2.5.1.46	0.164	brenda_any	39.37	240089.1819512195	False	51557133.27850628	104902612.32587111	30417841.04346825
rxn09427_c0	fatty-acyl-CoA synthase (n-C18:0CoA)_c0		6.4.1.2	16.0	brenda_fungal	11.37	710.9245837500004	False	2292697737.4000907	2044382185.2284021	1813032737.5321305
rxn02222_c0	Indole-3-acetamide amidohydrolase_c0		3.5.1.4	534.0	brenda_any	32.84	61.488967677902586	False	42219947.458206505	46510957.81688772	39708409.25584113
rxn09479_x0	acyl-CoA oxidase_x0		1.3.3.6	8.59	brenda_fungal	88.99	10360.206034924347	False	90809125.66312547	86230620.62874764	100259834.45624089
rxn09428_m0	fatty-acyl-ACP synthase (n-C18:0ACP), mitochondrial_m0		1.1.1.100	117.5	brenda_fungal	15.14	128.828143319149	False	1769573620.0478923	2696457671.113977	1637069584.806687
rxn13297_c0	glucan 1,4-alpha-glucosidase, vacuole_c0		2.4.1.25	1739.1	brenda_any	176.42	101.44084109021956	False	196496277.82877254	277512029.0138731	147171315.22773194
rxn00337_c0	ATP:L-aspartate 4-phosphotransferase_c0		2.7.2.4	227.0	brenda_fungal	55.5	244.50908079295115	False	69053840.25674987	51785130.67130935	55043780.37239926
rxn00122_m0	ATP:FMN adenylyltransferase_m0		2.7.7.2	0.435	brenda_any	29.07	66832.87250574709	False	77112049.40632479	77139101.13292763	79251945.29080406
rxn09847_x0	fatty acyl-CoA peroxisomal transport via ABC system_x0		7.6.2.4	2.95	brenda_ecfamily	80.84	27404.296488135602	False	72347023.23985913	55428648.197616756	145128043.402824
rxn32133_c0	Glutathione reductase (NADPH)_c0		1.8.1.7	900.0	brenda_fungal	13.7	15.226121377777785	False	706723015.4671521	673869293.1484149	444117022.73383576
rxn05527_c0	TRANS-RXN-199.ce_c0			10.0	default_no_ec	56.31	5631.162273999988	False			
rxn00453_c0	O-acetyl-L-homoserine:methanethiol 3-amino-3-carboxypropyltransferase_c0		2.5.1.49	96.65	brenda_any	129.15	1336.302705018115	False	217890452.21207815	109403222.51455797	94718731.63939781
AASAD2_c0	L aminoadipate semialdehyde dehydrogenase  NADH 		1.2.1.95	41.7	brenda_fungal	156.02	3741.519171223044	False	76034577.48115419	107776409.01657216	131221427.38926373
rxn30013_c0	Dihydroneopterin monophosphate dephosphorylase_c0		7.3.-.-	20.0	ecclass_prior	37.48	1874.0500169999991	False	284167631.9721392	275108220.95756465	157468028.25436038
rxn02219_c0	3-Indoleacetonitrile aminohydrolase_c0		3.5.1.3	72.7	brenda_any	33.58	461.95604044016477	False	3686209101.667129	2270557268.9986687	161924597.30594853
rxn02287_c0	S-adenosyl-L-methionine:uroporphyrin-III C-methyltransferase_c0		2.1.1.107	38.0	brenda_any	61.53	1619.2655247368377	False	25023516.965772714	20214403.17944821	23360889.938987125
rxn13399_r0	Squalene epoxidase, endoplasmic reticular (NAD)_r0		1.6.2.2	800.0	brenda_any	33.87	42.33705892499997	False	466865252.03323203	459415140.2572968	454991666.5902817
rxn01603_c0	7,8-dihydropteroate:L-glutamate ligase (ADP-forming)_c0		6.3.2.12	3.0	brenda_ecfamily	73.61	24536.31968000001	False	319532524.2245223	237617684.53543967	3088129370.319115
rxn06443_c0	L-Methionine:tRNAMet ligase (AMP-forming)_c0		6.1.1.10	6.08	brenda_fungal	75.12	12355.636371710512	False	291644923.19934547	215436033.97967824	264875603.3369336
rxn20162_x0	malate synthase_x0		2.3.3.9	60.7	brenda_any	61.69	1016.2532939044455	False	375353953.51879513	611045569.2336333	368698844.99083275
rxn20478_x0	3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA), peroxisomal_x0		1.1.1.100	117.5	brenda_fungal	33.98	289.1686199148935	True	451300564.9791456	425781955.1422406	496432153.5702999
rxn01380_c0	CTP:choline-phosphate cytidylyltransferase_c0		2.7.7.15	31.3	brenda_fungal	52.2	1667.6193399361025	False	216634029.8818408	183496458.72814688	133553085.3157201
rxn06435_c0	L-Cysteine:tRNA(Cys) ligase (AMP-forming)_c0		6.1.1.16	50.97	brenda_any	90.61	1777.6403676672608	False	186368761.90511942	248994146.6522729	144842974.66996548
rxn05231_c0	2'-Deoxyadenosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase_c0		1.17.4.1	9.61	brenda_any	15.72	1636.00404162331	False	13611404157.237934	15176211649.374285	8648133279.658728
rxn01437_c0	N-Formyl-L-kynurenine amidohydrolase_c0		3.5.1.9	161.0	brenda_fungal	32.37	201.0779884472049	False	139879632.75161588	206351921.27515537	171980080.98762944
rxn13187_m0	2-hexaprenyl-3-methyl-6-methoxy-1,4-benzoquinone monooxygenase, mitochondrial_m0		4.1.1.130	3.6	brenda_ecfamily	27.55	7653.16628888889	False	69728152.16314916	88810226.12212731	85541921.16902022
rxn34008_c0	Sulfite Reductase (NADPH)_c0		1.8.1.2	577.6	brenda_any	126.9	219.69479231302063	True	143920603.29523963	190201063.8280545	118082287.70768672
rxn08350_c0	D-lactate transport via proton symport (periplasm)_c0			10.0	default_no_ec	58.54	5853.530403999993	True			
GAT1_SC_c0	Glycerol 3 phosphate acyltransferase  glycerol 3 phosphate   yeast specific		2.3.1.15	0.068	brenda_any	121.58	1798502.0627219032	False	50252897.31300331	89559525.58867075	92777490.6965117
rxn00764_c0	glycerol:NADP+ 2-oxidoreductase (glycerone-forming)_c0		1.1.1.365	7.11	brenda_fungal	33.57	4721.941594936709	False	815574910.4604774	883125718.6149404	546717420.086666
rxn02356_c0	trans-4-Hydroxy-L-proline:NAD+ 5-oxidoreductase_c0		1.5.1.2	603.17	brenda_any	36.41	60.366206442628105	False			
rxn05581_c0	RXN0-1683.ce.maizeexp.GLYCEROL_GLYCEROL_c0			10.0	default_no_ec	37.37	3737.397893999992	True	74803582.54919454	56613405.04452118	144485375.66229525
rxn08453_c0	fatty-acid-CoA ligase (hexadecenoate transport via vectoral Co-A coupling)_c0		6.2.1.3	1.1	brenda_any	76.17	69247.61530909078	True	294081108.99206036	271486673.08089525	447264202.6982464
rxn02402_c0	Nicotinate-nucleotide:pyrophosphate phosphoribosyltransferase (carboxylating)_c0		2.4.2.19	1.36	brenda_any	35.31	25959.707308823512	False	138905301.40664342	153349311.67244455	147332320.6173045
rxn04142_c0	L-Allothreonine acetaldehyde-lyase_c0		3.2.1.28	167.0	brenda_fungal	109.8	657.4765876646732	False	1622817844.6446195	756147706.0878366	378560754.1711843
rxn06280_m0	L-Tyrosine:tRNA(Tyr) ligase (AMP-forming)_m0		6.1.1.1	6.08	brenda_fungal	71.82	11813.27518749998	False	22420940.107319124	73068008.08632138	66983892.036428876
rxn00599_m0	succinyl-CoA:glycine C-succinyltransferase (decarboxylating)_m0		2.3.1.37	2.075	brenda_any	140.29	67609.75553734972	False	39569675.38936299	49066395.36179685	32309648.25633984
rxn00713_c0	GTP:uridine 5'-phosphotransferase_c0		1.6.5.9	0.031	brenda_fungal	113.37	3657210.1238709814	False	79388745.58907671	89368302.19990122	89326856.36541352
rxn01360_c0	(S)-dihydroorotate:fumarate oxidoreductase_c0		1.3.98.1	190.0	brenda_fungal	89.5	471.06342810526456	False	48895434.84686659	58024098.581228934	42168711.895980865
rxn30145_m0	Dihydroxy-acid dehydratase, mitochondrial_m0		4.2.1.9	16.11	brenda_any	64.09	3978.043677219106	False	111655740.86878522	116187142.83950874	200338270.2128853
rxn01445_c0	2'-Deoxyguanosine 5'-monophosphate phosphohydrolase_c0		3.1.3.89	3.48	brenda_fungal	30.82	8856.567597701147	False	91646130.60841663	75094507.69012202	121363540.7081785
rxn06434_c0	L-Asparagine:tRNA(Asn) ligase (AMP-forming)_c0		3.5.3.11	77.0	brenda_fungal	109.16	1417.6813953246808	False	167635618.68339747	195130984.84772167	161470818.28041178
rxn03052_c0	5-Methyltetrahydropteroyltri-L-glutamate:L-homocysteine S-methyltransferase_c0		2.1.1.14	0.6	brenda_fungal	86.86	144766.82290000026	False	790833215.4795799	789260206.8489819	708564961.741245
rxn03063_c0	S-Adenosyl-L-methionine:zymosterol C-methyltransferase_c0		2.1.1.41	0.013	brenda_fungal	42.42	3189328.055639092	False	127867526.11657858	180269994.67156842	76520856.90569529
rxn08066_m0	adentylate kinase (GTP)_m0			10.0	default_no_ec	30.26	3025.9358439999996	True			
CERS124er_r0	Ceramide-1 synthase (24C)_r0		3.5.1.-	5.84	brenda_ecfamily	46.19	7910.065023972596	False	92215268.9027864	171597946.17117143	62310971.806996785
rxn01377_c0	gamma-Amino-gamma-cyanobutanoate aminohydrolase_c0		3.5.1.3	72.7	brenda_any	35.84	493.00051636863805	False	230347703.18169364	300220593.00250894	161924597.30594853
rxn01213_c0	GPPSYN-RXN_c0		2.5.1.10	38.5	brenda_any	39.51	1026.2978685714274	False	184120508.46112883	218577881.19355643	96147850.00789306
CYSTLp_x0	Cystathione b lyase  peroxisomal		4.4.1.13	1.27	brenda_fungal	90.61	71346.53766929155	False	33871009.8935302	82981448.07672119	62446945.456630126
FAS140ACPm_m0	Fatty acyl ACP synthase  n C140ACP   mitochondrial		1.3.1.38	2.864	brenda_any	15.14	5285.372500000003	False	1769573620.0478923	2696457671.113977	1637069584.806687
rxn08448_x0	fatty-acid-CoA ligase (decanoate transport via vectoral Co-A coupling)_x0		6.2.1.3	1.1	brenda_any	77.64	70585.24358181824	True	209211436.0475614	271486673.08089525	416843688.1750803
rxn13327_c0	inositol phosphorylceramide, ceramide-1 (26C) phospholipase C_c0		3.1.4.12	229.0	brenda_any	56.0	244.52645825327485	False			
rxn00830_c0	Isopentenyl-diphosphate delta3-delta2-isomerase_c0		5.3.3.2	10.57	brenda_fungal	29.32	2773.822842005676	True	135760041.20336962	121319196.19970025	121103675.53258024
rxn00903_c0	L-Valine:2-oxoglutarate aminotransferase_c0		2.6.1.42	597.0	brenda_any	42.43	71.07025551088775	True	220457924.43327564	189546907.44563237	124122985.68352382
rxn13328_c0	inositol phosphorylceramide, ceramide-2 (24C) phospholipase C_c0		3.1.4.12	229.0	brenda_any	56.0	244.52645825327485	False			
rxn09600_c0	Ceramide-3 synthase (26C)_c0		1.14.18.6	12.7	brenda_ecfamily	89.32	7032.812467716554	False	133141700.20626892	95346771.2044125	48452779.088206664
rxn30079_c0	5'-methylthioadenosine phosphorylase_c0		2.4.2.28	264.46	brenda_any	34.26	129.53327777357623	False	146819609.94233423	136352108.3400602	138966303.61445963
rxn09425_m0	fatty-acyl-ACP synthase (n-C18:2ACP), mitochondrial_m0		1.1.1.100	117.5	brenda_fungal	15.14	128.828143319149	False	1769573620.0478923	2696457671.113977	1637069584.806687
rxn05233_c0	2'-Deoxyguanosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase_c0		1.17.4.1	9.61	brenda_any	15.72	1636.00404162331	False	13611404157.237934	15176211649.374285	8648133279.658728
rxn00069_c0	L-glutamate:NAD+ oxidoreductase (transaminating)_c0		1.4.1.14	70.0	brenda_any	233.65	3337.8496534285937	False	107857752.46074115	160079249.38549227	148733495.1118669
rxn01833_c0	aminoacetone:oxygen oxidoreductase(deaminating)_c0		1.4.3.4	18.0	brenda_fungal	51.14	2841.315146666666	False	54777195.488980226	50282865.700384565	48332495.047791585
rxn33365_c0	XMP:pyrophosphate phosphoribosyltransferase_c0			10.0	default_no_ec	23.46	2346.372674	False	161005750.7172262	247257334.45956632	258474477.86150578
rxn03390_m0	R04982_m0		4.1.1.130	3.6	brenda_ecfamily	27.55	7653.16628888889	False	69728152.16314916	88810226.12212731	85541921.16902022
rxn01265_m0	Nicotinate D-ribonucleotide:diphosphate phosphoribosyltransferase_m0		6.3.4.21	0.327	brenda_any	52.26	159831.50195718618	False	219744762.6532698	243732668.5433356	97976308.4214061
rxn09539_c0	phosphatidylinositol-4-phosphate 5-kinase, yeast-specfic_c0		2.7.1.68	2.125	brenda_ecfamily	112.04	52725.95451294133	False	94764525.10277215	32224759.746935304	74531921.66286708
rxn13387_c0	diphosphoinositol-1,3,4,6-tetrakisphosphate synthase_c0		2.7.4.21	0.03	brenda_any	158.02	5267340.351333345	False	82005265.95836608	62130420.110011086	60245576.86641522
rxn00758_c0	sn-Glycero-3-phosphocholine glycerophosphohydrolase_c0		3.1.4.46	3.3	brenda_any	45.41	13759.928618181795	False	40812072.795957215	72202186.39986025	28839113.327313874
rxn32133_m0	Glutathione reductase (NADPH)_m0		1.8.1.7	900.0	brenda_fungal	17.57	19.516983600000014	False	529615605.29356545	554640131.3790724	444117022.73383576
rxn00610_c0	sn-glycerol-3-phosphate phosphohydrolase_c0		3.1.3.21	833.0	brenda_fungal	25.91	31.10165899159665	False	187688743.51200876	104553280.82186258	106808895.2936489
rxn00727_c0	Chorismate pyruvate-lyase (amino-accepting)_c0		5.3.1.24	69.0	brenda_fungal	82.91	1201.5330657971033	False	101097212.27214561	93327125.14756687	97368041.74236293
rxn01465_c0	(S)-dihydroorotate amidohydrolase_c0		2.1.3.2	234.3	brenda_any	38.64	164.91839368331185	True	128599751.5611187	96228628.47806384	150512176.2319843
THRt2r_c0	TRANS-RXNBWI-115637.ce.maizeexp.THR_THR_c0			10.0	default_no_ec	68.35	6834.836073999983	True			
rxn00208_c0	Pyridoxamine-5'-phosphate:oxygen oxidoreductase (deaminating)_c0		1.4.3.5	0.7	brenda_fungal	28.41	40590.85362857139	False	67711998.39973198	120145203.13861671	96489186.70903988
rxn09566_c0	pyridoxal oxidase_c0		1.4.3.5	0.7	brenda_fungal	28.41	40590.85362857139	True	67711998.39973198	120145203.13861671	96489186.70903988
rxn01643_c0	L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating)_c0		1.2.1.11	0.12	brenda_fungal	38.76	323012.2494999998	True	133440999.76915449	147568398.30821583	111031117.35082385
rxn13331_c0	inositol phosphorylceramide, ceramide-3 (26C) phospholipase C_c0		3.1.4.12	229.0	brenda_any	56.0	244.52645825327485	False			
rxn01225_c0	Guanine aminohydrolase_c0		3.5.4.3	8.9	brenda_fungal	49.79	5594.91012808988	False	161967936.96740285	117820620.93512876	43481121.755814694
rxn00948_c0	Palmitoyl-CoA:L-serine C-palmitoyltransferase (decarboxylating)_c0		2.3.1.50	1.14	brenda_any	56.85	49867.60678947363	False	64642847.651017964	88182419.81550056	88164980.93889599
rxn09486_c0	UDP-N-acetylglucosamine pyrophosphorylase_c0		2.7.7.23	15.4	brenda_fungal	55.27	3588.8768597402504	False	432693978.198712	344103268.56436527	289071949.9428408
rxn01858_c0	Deoxyadenosine aminohydrolase_c0		3.5.4.2	13.4	brenda_fungal	39.51	2948.4817940298462	False	222904992.60563108	170727065.75038317	129200493.11719665
rxn09581_c0	phytosphingosine phosphate lyase_c0		2.7.1.91	5.059	brenda_any	57.68	11400.571800751113	False	157533417.37145907	162909754.55965528	81702566.14600013
rxn13224_c0	aldehyde dehydrogenase (isobutyl alcohol, NAD)_c0		1.1.1.1	3500.0	brenda_fungal	40.24	11.496316668571412	False	934299350.8099644	473265606.9953072	667578793.1431006
rxn09609_c0	Ceramide-1 hydroxylase (24C)_c0		1.14.18.5	12.7	brenda_ecfamily	42.38	3337.38034173228	False	133141700.20626892	95346771.2044125	48452779.088206664
rxn05244_c0	TRANS-RXNBWI-115637.ce.maizeexp.ILE_ILE_c0			10.0	default_no_ec	68.35	6834.836073999983	True			
rxn02914_c0	3-Phosphoserine:2-oxoglutarate aminotransferase_c0		2.6.1.52	1.824	brenda_any	45.93	25179.6002960526	False	77146570.35275419	84115370.89685918	129903599.81978017
rxn05209_c0	TRANS-RXNBWI-115525.ce.maizeexp.NA+_NA+_c0			10.0	default_no_ec	109.19	10919.175374000044	True	35278052.15401232	30260981.48155924	15756101.743066205
rxn12919_c0	RXN3O-227.c_c0		1.6.2.4	102.0	brenda_fungal	59.7	585.3022327450974	False	153286626.59818548	153021700.70947674	215059665.80589318
rxn02063_r0	squalene,NADPH:oxygen oxidoreductase (2,3-epoxidizing)_r0		1.6.2.4	102.0	brenda_fungal	54.88	538.0744307843128	False	153286626.59818548	153021700.70947674	215059665.80589318
rxn20476_x0	3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA), peroxisomal_x0		1.1.1.100	117.5	brenda_fungal	33.98	289.1686199148935	True	451300564.9791456	425781955.1422406	496432153.5702999
rxn06447_c0	L-Threonine:tRNA(Thr) ligase (AMP-forming)_c0		6.1.1.3	3.32	brenda_fungal	89.9	27079.044018072338	False	171568760.76785976	154660225.71798334	193054088.25695783
rxn00124_c0	ATP:pyridoxal 5'-phosphotransferase_c0		2.7.1.35	3.58	brenda_any	44.07	12310.569117318422	False	56113625.94585992	90400934.87063883	52860982.609395154
rxn13354_c0	Mannose-inositol phosphorylceramide, ceramide-1 (26C) phospholipase C_c0		3.1.4.12	229.0	brenda_any	56.0	244.52645825327485	False			
rxn13342_c0	Lyso-phosphatidylcholine acyltransferase acyltransferase, yeast-specific_c0		2.3.1.-	1.0	brenda_ecfamily	37.75	37750.29444	False			
rxn32479_c0	Glutamate-5-semialdehyde dehydrogenase_c0		1.2.1.41	3.755	brenda_ecfamily	47.35	12610.715723035944	False	82834682.8128618	75567809.41811751	41453366.13797495
PMI12346PH_c0	5 diphosphoinositol 1 2 3 4 6 pentakisphosphate diphosphohydrolase		3.6.1.52	0.003	brenda_fungal	18.61	7442761.856	False			
rxn03445_c0	O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase_c0		2.6.1.52	1.824	brenda_any	45.93	25179.6002960526	True	77146570.35275419	84115370.89685918	129903599.81978017
rxn09617_c0	cytochrome P450 lanosterol 14-alpha-demethylase (NADP)_c0		1.6.2.4	102.0	brenda_fungal	58.49	573.426342549019	False	153286626.59818548	153021700.70947674	215059665.80589318
rxn03892_m0	R05613_m0		2.5.1.82	0.47	brenda_ecfamily	49.12	104511.37242553188	False	4485661.7476286525	6419970.105377275	10818046.963692619
rxn01746_c0	Allantoate amidinohydrolase_c0		3.5.3.4	750.0	brenda_any	131.3	175.0727211200009	True	59935995.45642641	48850684.29656625	35984137.376407534
PYRDC2_c0	Pyruvate decarboxylase  acetoin forming 		1.8.3.2	3600000.0	brenda_fungal	119.37	0.033159011205555755	False	566643493.2038821	588777280.7804655	15485335.080656294
rxn09853_x0	fatty acid peroxisomal transport via ABC system_x0		7.6.2.4	2.95	brenda_ecfamily	80.84	27404.296488135602	False	72347023.23985913	55428648.197616756	145128043.402824
rxn30430_c0	ribonucleoside-diphosphate reductase (CDP), nuclear_c0		1.17.4.1	9.61	brenda_any	15.72	1636.00404162331	False	13611404157.237934	15176211649.374285	8648133279.658728
rxn06936_m0	L-Aspartate:tRNA(Asp) ligase (AMP-forming)_m0		6.1.1.12	16.9	brenda_fungal	80.61	4769.969665088768	False	26151423.116027746	44098976.905670695	44927418.98342758
rxn09474_x0	acyl-CoA oxidase (hexacanoyl-CoA), peroxisomal_x0		1.3.3.6	8.59	brenda_fungal	88.99	10360.206034924347	False	90809125.66312547	86230620.62874764	100259834.45624089
rxn06280_c0	L-Tyrosine:tRNA(Tyr) ligase (AMP-forming)_c0		6.1.1.1	6.08	brenda_fungal	43.84	7210.451717105253	False	273440544.810316	203467178.0051551	152544531.27771592
rxn13257_c0	Acyl-CoA:ergosterol acyltransferase, yeast-specific_c0		2.3.1.26	1.0	brenda_ecfamily	64.72	64721.86573999985	False	10382363.567459067	13929229.498035448	19110696.71449491
rxn02201_m0	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase_m0		2.7.6.3	0.17	brenda_any	51.54	303158.8172941173	False	41364503.98718161	28073346.15686169	65737565.82114947
rxn02160_c0	L-Histidinol-phosphate phosphohydrolase_c0		3.1.3.15	582.0	brenda_any	35.29	60.62745058419237	False	50511672.042829	52024623.4416801	56589252.73738533
rxn01501_c0	(R)-Mevalonate:NADP+ oxidoreductase (CoA acylating)_c0		1.1.1.34	0.023	brenda_any	127.69	5551730.345217422	True			
rxn13410_c0	L-tyrosine N-formyltransferase_c0		4.1.99.24	0.165	brenda_ecfamily	63.94	387502.0099393931	False			
rxn13311_m0	Heme O monooxygenase, mitochondrial_m0		1.18.1.2	225.0	brenda_any	20.75	92.23774373333333	False	126959274.23171617	206929864.33715197	100047107.73528597
rxn09431_c0	fatty-acyl-CoA synthase (n-C16:0CoA)_c0		6.4.1.2	16.0	brenda_fungal	11.37	710.9245837500004	False	2292697737.4000907	2044382185.2284021	1813032737.5321305
rxn13395_c0	sirohydrochlorin dehydrogenase_c0		4.99.1.4	0.06	brenda_any	28.7	478251.3773333331	False	70126065.30976617	77371666.86813577	48832171.33366944
rxn30044_c0	Ornithine Decarboxylase_c0		4.1.1.17	4.2	brenda_fungal	50.36	11989.799509523791	False			
rxn20480_x0	3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA), peroxisomal_x0		1.1.1.100	117.5	brenda_fungal	33.98	289.1686199148935	True	451300564.9791456	425781955.1422406	496432153.5702999
ATPtp_H_c0	ADP/ATP transporter, mitochondrial_x0			10.0	default_no_ec	47.47	4747.203853999994	False	103036291.66579197	58410714.30239393	189078324.50548425
rxn08067_m0	adentylate kinase (ITP)_m0			10.0	default_no_ec	30.26	3025.9358439999996	True			
rxn05308_c0	Pantothenate reversible transport via proton symport_c0			10.0	default_no_ec	53.56	5355.793963999992	True			
rxn30057_c0	riboflavin synthase_c0		2.5.1.9	1.52	brenda_any	24.66	16221.032526315785	False	467989683.4307984	838969057.1188858	347333443.4173339
rxn01265_c0	Nicotinate D-ribonucleotide:diphosphate phosphoribosyltransferase_c0		6.3.4.21	0.327	brenda_any	52.26	159831.50195718618	False	219744762.6532698	243732668.5433356	97976308.4214061
rxn09487_m0	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial_m0		1.2.1.88	1.5	brenda_fungal	158.6	105734.57122666719	False	216227782.2182372	210663975.24720556	144214468.5335333
rxn03245_x0	(S)-Hydroxydecanoyl-CoA hydro-lyase_x0		1.1.1.100	117.5	brenda_fungal	27.09	230.53087097872336	True	461397510.83215773	425781955.1422406	496432153.5702999
rxn00649_c0	O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase_c0		2.5.1.47	1380.5	brenda_any	48.67	35.254645664614216	False	217890452.21207815	151055264.91282564	123087554.71204254
rxn09456_c0	R08163_c0		2.7.8.7	1.161	brenda_any	203.65	175405.13844961347	True	163046032.12912548	611307669.1863863	48967762.92428113
rxn29991_c0	argininosuccinate synthase_c0		6.3.4.5	1.13	brenda_ecfamily	45.82	40552.628884955746	True	232158713.10009888	276352716.13170373	272721957.8325365
rxn01291_c0	L-Arabitol:NADP+ 1-oxidoreductase_c0		1.1.1.431	4638.0	brenda_fungal	36.39	7.845737934454503	False	129186529.10675651	161099598.3308209	317809192.2911636
rxn00061_c0	ATP diphosphohydrolase (phosphate-forming)_c0		3.6.1.5	1402.2	brenda_any	73.85	52.66796379974327	False			
rxn03241_x0	(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase_x0		1.1.1.100	117.5	brenda_fungal	27.09	230.53087097872336	True	461397510.83215773	425781955.1422406	496432153.5702999
LYSt2r_c0	TRANS-RXN-58.cp_c0			10.0	default_no_ec	68.35	6834.836073999983	True			
rxn09561_c0	3',5'-cyclic-nucleotide phosphodiesterase 2_c0		3.1.4.17	21.0	brenda_fungal	95.13	4530.222468571445	False	84956014.09926973	44663911.39941445	99848193.4862456
rxn00022_c0	maltose glucohydrolase_c0		3.2.1.10	129.0	brenda_fungal	67.56	523.726645271317	False	18645807.887095105	20103934.154833116	38876380.2471641
rxn00116_c0	UDP phosphohydrolase_c0		3.6.1.5	1402.2	brenda_any	73.85	52.66796379974327	False			
rxn00792_c0	biotin:CoA ligase (AMP-forming)_c0		6.3.4.15	0.002	brenda_fungal	101.69	59815662.08235312	False	64923094.51773079	68399688.1596321	148979124.63099486
rxn06538_m0	10-Formyltetrahydrofolate:L-methionyl-tRNA N-formyltransferase_m0			10.0	default_no_ec	48.42	4841.736933999998	False	30478206.3041606	46886819.86559732	21470119.554401904
rxn09578_c0	Sphingoid long chain base kinase 4_c0		2.7.1.91	5.059	brenda_any	57.68	11400.571800751113	False	102730985.52918163	136957005.94795787	27807042.30450339
rxn29990_c0	argininosuccinate lyase_c0		4.3.2.1	1267.25	brenda_any	45.82	36.16056077332806	True	232158713.10009888	276352716.13170373	272721957.8325365
rxn00437_c0	ATP:thiamine-diphosphate phosphotransferase_c0		2.7.4.3	733.0	brenda_any	28.87	39.38691083219646	False	611304671.3748661	602563742.2029029	341242926.8012119
rxn10791_c0	GTP diphosphohydrolase_c0		3.6.1.5	1402.2	brenda_any	73.85	52.66796379974327	False			
rxn03224_m0	S-adenosyl-L-methionine:3-hexaprenyl-4,5-dihydroxylate O-methyltransferase_m0		4.1.1.130	3.6	brenda_ecfamily	27.55	7653.16628888889	False	69728152.16314916	88810226.12212731	85541921.16902022
rxn01043_c0	xylitol:NADP+ oxidoreductase_c0		1.1.1.431	4638.0	brenda_fungal	36.39	7.845737934454503	False	129186529.10675651	161099598.3308209	317809192.2911636
rxn00100_m0	ATP:dephospho-CoA 3'-phosphotransferase_m0		2.7.1.24	1.48	brenda_any	30.42	20550.88354054054	False	112159542.28805597	91457732.62140273	96434241.58030853
rxn13329_c0	inositol phosphorylceramide, ceramide-2 (26C) phospholipase C_c0		3.1.4.12	229.0	brenda_any	56.0	244.52645825327485	False			
rxn00686_m0	5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase_m0		1.5.1.3	11.5	brenda_fungal	87.62	7619.1295860869795	False	28684011.38993542	17573950.2176663	67879613.24867845
rxn09849_x0	fatty acyl-CoA peroxisomal transport via ABC system_x0		7.6.2.4	2.95	brenda_ecfamily	80.84	27404.296488135602	False	72347023.23985913	55428648.197616756	145128043.402824
rxn01513_c0	ATP:dTMP phosphotransferase_c0		2.7.4.9	8.7	brenda_fungal	29.55	3396.822763218389	True	138072704.8271064	127111661.86906596	93166584.14773177
rxn01505_c0	N-Acetyl-D-glucosamine 1-phosphate 1,6-phosphomutase_c0		5.4.2.3	32.932	brenda_any	58.95	1789.9491691971314	True	425595773.9986959	366449415.5254989	354769633.9559478
rxn09606_r0	Ceramide-1 synthase (sphinganine + C26:0-CoA), ER_r0		3.5.1.-	5.84	brenda_ecfamily	32.35	5539.296890410955	False	92215268.9027864	171597946.17117143	56512152.65036269
rxn00765_c0	Glycerol:NADP+ oxidoreductase_c0		1.1.1.431	4638.0	brenda_fungal	36.03	7.76856128503665	False	552373829.8789673	522195704.2700221	398504432.6524953
rxn08451_c0	fatty-acid-CoA ligase (tetradecenoate transport via vectoral Co-A coupling)_c0		6.2.1.3	1.1	brenda_any	76.17	69247.61530909078	True	294081108.99206036	271486673.08089525	447264202.6982464
