rxn_id	name	subsystem	equation	n_conditions_active	conditions	max_abs_flux	sum_abs_flux	top_candidates	top_candidate_expr
rxn09785_c0	Transport of S-adenosyl-L-homocysteine, mitochondrial_m0		S-Adenosyl-homocysteine_c0 <=> S-Adenosyl-homocysteine_m0	28	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	0.000267	0.001525		
EX_cpd10515_e0	Exchange for Fe2+_e0		Fe2+_e0 <=> 	28	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	0.000178	0.001017		
rxn08475_c0	iron (II) transport via diffusion (extracellular to periplasm)_c0		Fe2+_e0 --> Fe2+	28	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	0.000178	0.001017		
rxn30054_c0	pyrimidine phosphatase_c0		H2O + 5-Amino-6--5-phosphoribitylaminouracil_c0 --> Phosphate + 4-(1-D-Ribitylamino)-5-aminouracil_c0	28	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	0.000134	0.000762		
rxn13388_c0	spermidine:oxygen oxidoreductase (spermidine-forming)_c0		H2O + O2 + Spermine_c0 --> H2O2 + Spermidine_c0 + 3-Aminopropanal_c0	28	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	0.000134	0.000762		
rxn01138_c0	Adenosine:phosphate alpha-D-ribosyltransferase_c0		Phosphate + Adenosine <=> Adenine_c0 + Ribose 1-phosphate	28	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	0.000134	0.000762		
rxn10506_c0	2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase_c0		H2O + H+ + 2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate_c0 --> NH3 + 5-Amino-6--5-phosphoribitylaminouracil_c0	28	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	0.000134	0.000762		
rxn00438_c0	ATP:thiamin-phosphate phosphotransferase_c0		ATP + Thiamine phosphate_c0 <=> ADP + TPP	28	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	8.9e-05	0.000508		
rxn09721_c0	protoporphyrinogen IX mitochondrial transport_m0		ProtoporphyrinogenIX_c0 <=> ProtoporphyrinogenIX_m0	28	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	8.9e-05	0.000508		
FE2utm_c0	iron (II) transport via diffusion (extracellular to periplasm)_m0		Fe2+ --> Fe2+_m0	28	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	8.9e-05	0.000508		
PStm_SC_c0	Phosphatidylserine mitochondrial  transport  yeast specific		ps_BS_c0 <=> ps_BS_m0	28	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	8.9e-05	0.000508		
PEtm_SC_c0	Phosphatidylethanolamine mitochondrial transport  yeast specific		psetha_BS_c0 <=> psetha_BS_m0	28	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	8.9e-05	0.000508		
rxn02175_c0	ATP:pantetheine-4'-phosphate adenylyltransferase_c0		ATP + H+ + Phosphopantetheine_c0 --> PPi + Dephospho-CoA_c0	28	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	8.9e-05	0.000508		
rxn13290_c0	farnesyl diphosphate transport (mitochondrial)_m0		Farnesyldiphosphate_c0 <=> Farnesyldiphosphate_m0	28	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	8.9e-05	0.000531		
rxn13332_c0	Isopentenyl diphosphate transport, mitochondrial_m0		Isopentenyldiphosphate_c0 <=> Isopentenyldiphosphate_m0	28	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	8.9e-05	0.000554		
rxn05469_m0	Pyruvate transport via proton symport_m0		Pyruvate + H+ <=> Pyruvate + H+	27	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;02_glycerol_anaerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	2.831245	16.687459		
rxn02374_c0	R03314_c0		L-Glutamate5-semialdehyde_c0 <=> H2O + H+ + 1-Pyrroline-5-carboxylate_c0	27	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;02_glycerol_anaerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic	0.477114	0.910912		
rxn13195_c0	2obut transporter (mitochondrial)_m0		2-Oxobutyrate <=> 2-Oxobutyrate_m0	27	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;02_glycerol_anaerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic	0.07018	0.375658		
rxn13199_c0	3-Hexaprenyl-4,5-dihydroxybenzoate transport, mitochondrial_m0		3-Hexaprenyl-4,5-dihydroxybenzoate_c0 <=> 3-Hexaprenyl-4,5-dihydroxybenzoate_m0	27	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	8.9e-05	0.000486		
3OPHB_5tm_c0	3 Octaprenyl 4 hydroxybenzoate mitochondrial transport		3 Hexaprenyl 4 hydroxybenzoate C37H53O3 <=> 3 Hexaprenyl 4 hydroxybenzoate C37H53O3	27	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	8.9e-05	0.000486		
rxn05287_c0	geranylgeranyl-diphosphate:isopentenyl-diphosphate transtransferase_c0		Isopentenyldiphosphate_c0 + Geranylgeranyl diphosphate_c0 --> PPi + pendp_c0	27	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	8.9e-05	0.000486		
3OPHB5Hm_c0	3 Hexaprenyl 4 5 dihydroxybenzoate hydroxylase  mitochondrial		3 Hexaprenyl 4 hydroxybenzoate C37H53O3 + 0.5 O2 --> 3-Hexaprenyl-4,5-dihydroxybenzoate_c0	27	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	8.9e-05	0.000486		
rxn13376_c0	all-trans-Pentaprenyl diphosphate transport, mitochondrial_m0		pendp_c0 <=> pendp_m0	27	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	8.9e-05	0.000486		
rxn09633_c0	4-amino-5-hydroxymethyl-2-methylpyrimidine synthetase_c0		2 H+ + AIR_c0 --> Phosphate + Glycolaldehyde_c0 + Toxopyrimidine_c0	26	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;02_glycerol_anaerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic	0.002986	0.016373		
rxn20661_c0	quinolinate synthase_c0		Glycerone-phosphate + Iminoaspartate_c0 --> 2 H2O + Phosphate + Quinolinate_c0	26	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	0.000146	0.000781		
ASPOcm_c0	Aspartate oxidase		FAD + L-Aspartate --> H+ + FADH2 + Iminoaspartate_c0	26	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic;18_necrotrophic_mix_anaerobic	0.000146	0.000781		
rxn09121_m0	Inorganic phosphate transporter		Phosphate <=> Phosphate	25	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;15_mixed_aa_aerobic;15_mixed_aa_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;18_necrotrophic_mix_aerobic;18_necrotrophic_mix_anaerobic	6.368628	18.732221		
rxn09799_c0	Transport of (R)-2-oxoisovalerate, mitochondrial_m0		3-Methyl-2-oxobutanoate_c0 <=> 3-Methyl-2-oxobutanoate_m0	25	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;02_glycerol_anaerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic	0.11567	0.644554		
HACNHm_m0	CustomReaction_m0		H2O + 3-carboxyhex-2-enedioate <=> Homoisocitrate C7H7O7	25	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;02_glycerol_anaerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic	0.104232	0.530687		
rxn09803_c0	Transport of 2-oxoadipate, mitochondrial_m0		2-Oxoadipate_m0 --> 2-Oxoadipate_c0	25	01_trehalose_aerobic;01_trehalose_anaerobic;02_glycerol_aerobic;02_glycerol_anaerobic;03_palmitate_aerobic;04_oleate_aerobic;05_hexacosanoate_aerobic;06_glucose_low_aerobic;06_glucose_low_anaerobic;07_sucrose_low_aerobic;07_sucrose_low_anaerobic;08_glutamate_aerobic;09_glutamine_aerobic;10_gaba_aerobic;11_galacturonate_aerobic;11_galacturonate_anaerobic;12_xylose_aerobic;12_xylose_anaerobic;13_arabinose_aerobic;14_maltose_aerobic;14_maltose_anaerobic;16_pre_infection_mix_aerobic;16_pre_infection_mix_anaerobic;17_biotrophic_mix_aerobic;17_biotrophic_mix_anaerobic	0.104232	0.530687		
