rxn_id	name	subsystem	gpr	n_genes	n_genes_with_expr	agg_mean_log2TPMp1	agg_G1	agg_G2	agg_G3	agg_mean_TPM	expression_bin	notes	flux	is_active	method
rxn00248_m0	(S)-malate:NAD+ oxidoreductase		gene_10386 or gene_2140 or gene_1284 or gene_4455	4	4	9.183231348472187	9.114038095234894	9.460563629386597	8.975092320795076	586.3008694668393	hi		0.007523119895989222	True	eflux
rxn00506_m0			gene_12607 or gene_7676 or gene_3513 or gene_6404 or gene_10955 or gene_5820 or gene_9629 or gene_9702 or gene_12737 or gene_11813 or gene_3583 or gene_727	12	12	8.359137622131776	8.191111249927848	8.850713001465842	8.035588615001638	337.7741552041177	hi		0.0	False	eflux
rxn08067_c0	adentylate kinase (ITP)_c0		gene_8746 or gene_2710	2	2	6.292180169913443	6.223255866161596	5.487552667707656	7.165731975871079	86.71983943934436	med		0.0	False	eflux
rxn00062_c0			gene_3910 or gene_4354 or gene_2396 or gene_4661 or gene_5993 or gene_980 or gene_11716 or gene_2283 or gene_5772 or gene_1868 or gene_8021 or gene_7306 or gene_11953 or gene_8988 or gene_10811 or gene_7206 or gene_5561 or gene_9705 or gene_4468 or gene_4172 or gene_11586 or gene_5186 or gene_489 or gene_1035 or gene_2984 or gene_2929 or gene_22 or gene_11923 or gene_302 or gene_8303 or gene_12758 or gene_9725 or gene_7453 or gene_11631 or gene_8601 or gene_7364 or gene_4311 or gene_4544 or gene_6513 or gene_11280 or gene_11393 or gene_1798 or gene_5658 or gene_9791 or gene_1801 or gene_11248 or gene_10107 or gene_4099 or gene_1068 or gene_5630 or gene_8678 or gene_8963 or gene_174 or gene_240 or gene_8926 or gene_6595 or gene_2238 or gene_6576 or gene_8263 or gene_5157 or gene_4257 or gene_2924 or gene_4798 or gene_7547 or gene_2594 or gene_10644 or gene_1521 or gene_11495 or gene_304 or gene_5783 or gene_12109 or gene_12188 or gene_785 or gene_11658 or gene_9829 or gene_12696 or gene_8102 or gene_2566 or gene_9149 or gene_9888 or gene_1509 or gene_12989 or gene_12901 or gene_273 or gene_10515 or gene_11749 or gene_700 or gene_11548 or gene_12854 or gene_9241 or gene_10391 or gene_5252 or gene_2294 or gene_12956 or gene_11046 or gene_5677 or gene_2297 or gene_9975 or gene_2601 or gene_73 or gene_1858 or gene_9996 or gene_7404 or gene_12309 or gene_2265 or gene_6598 or gene_3440 or gene_4217 or gene_10935 or gene_10064 or gene_7872 or gene_7303 or gene_10924 or gene_412 or gene_10617 or gene_5996 or gene_3036 or gene_4003 or gene_6632 or gene_705 or gene_12577 or gene_5332 or gene_2026 or gene_7800 or gene_431 or gene_7247 or gene_8795 or gene_8201 or gene_7653	129	129	10.845011220095769	10.73758447416341	11.294251921262743	10.503197264861152	1889.0414789192907	hi		0.0	False	eflux
rxn00154_m0			gene_7709 or gene_2933 or gene_1362 or gene_5732 or gene_1088 or gene_3311	6	6	7.393030544823911	7.499420216770735	7.1231021103687135	7.556569307332282	168.5354470799057	hi		0.024497255467303962	True	eflux
rxn00515_c0	ATP:IDP phosphotransferase_c0		gene_12313	1	1	11.190321120893609	11.3693924988445	11.03615819112236	11.16541267271397	2346.4689646296083	hi		0.0	False	eflux
rxn00260_m0	L-Aspartate:2-oxoglutarate aminotransferase		gene_10110 or gene_378 or gene_11255 or gene_8831	4	4	7.136454685510285	7.226376684920177	6.704029758657048	7.478957612953629	143.13455934695455	hi		-0.08571491011505428	True	eflux
rxn00507_c0			gene_7676 or gene_3513 or gene_3583 or gene_12607 or gene_5820 or gene_11813 or gene_10727	7	7	9.848746191574577	10.016527898873065	9.462878880215015	10.066831795635649	937.0116002617642	hi		0.4316944910437372	True	eflux
rxn00247_c0			gene_6589 or gene_10907 or gene_2480 or gene_9217	4	4	7.376990940164332	7.425586018909994	7.216412303127772	7.488974498455231	165.75863911088834	hi		0.0	False	eflux
rxn00505_m0	Isocitrate:NAD+ oxidoreductase (decarboxylating)		gene_11629 or gene_11776 or gene_8372	3	3	6.5228780708482335	6.689601942461398	6.125697143647336	6.753335126435966	92.6439137713311	hi		-0.08671056486732404	True	eflux
