rxn_id	name	subsystem	equation	flux_pFBA	top_candidates	top_candidate_expr
rxn10506_c0	2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase_c0		H2O + H+ + 2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate_c0 --> NH3 + 5-Amino-6--5-phosphoribitylaminouracil_c0	0.0001092581535262	(no candidates in same subsystem)	
THZPSN2_SC_c0	Thiazole phosphate synthesis  ribose 5 phosphate   yeast specifc		Glycine_c0 + H+ + L-Cysteine_c0 + O-Acetyl-L-homoserine_c0 + alpha-D-Ribose 5-phosphate --> 3 H2O + CO2 + NH3 + Pyruvate + Acetate + GABA + 4-Methyl-5--2-phosphoethyl-thiazole_c0	7.283879145103341e-05	(no candidates in same subsystem)	
rxn02175_c0	ATP:pantetheine-4'-phosphate adenylyltransferase_c0		ATP + H+ + Phosphopantetheine_c0 --> PPi + Dephospho-CoA_c0	7.283876901866141e-05	(no candidates in same subsystem)	
rxn09177_c0	(R)-4'-Phosphopantothenate:L-cysteine ligase_c0		CTP_c0 + L-Cysteine_c0 + 4-phosphopantothenate_c0 --> PPi + CMP_c0 + H+ + (R)-4'-Phosphopantothenoyl-L-cysteine_c0	7.28387690186614e-05	(no candidates in same subsystem)	
3OPHB_5tm_c0	3 Octaprenyl 4 hydroxybenzoate mitochondrial transport		3 Hexaprenyl 4 hydroxybenzoate C37H53O3 <=> 3 Hexaprenyl 4 hydroxybenzoate C37H53O3	-7.283876901752102e-05	(no candidates in same subsystem)	
rxn09792_c0	4-Hydroxybenzoate mitochondrial transport_m0		4-Hydroxybenzoate_c0 <=> 4-Hydroxybenzoate_m0	7.283876901752102e-05	(no candidates in same subsystem)	
rxn13199_c0	3-Hexaprenyl-4,5-dihydroxybenzoate transport, mitochondrial_m0		3-Hexaprenyl-4,5-dihydroxybenzoate_c0 <=> 3-Hexaprenyl-4,5-dihydroxybenzoate_m0	7.283876901752102e-05	(no candidates in same subsystem)	
rxn05287_c0	geranylgeranyl-diphosphate:isopentenyl-diphosphate transtransferase_c0		Isopentenyldiphosphate_c0 + Geranylgeranyl diphosphate_c0 --> PPi + pendp_c0	7.283876901752102e-05	(no candidates in same subsystem)	
rxn13376_c0	all-trans-Pentaprenyl diphosphate transport, mitochondrial_m0		pendp_c0 <=> pendp_m0	7.283876901752102e-05	(no candidates in same subsystem)	
rxn13332_c0	Isopentenyl diphosphate transport, mitochondrial_m0		Isopentenyldiphosphate_c0 <=> Isopentenyldiphosphate_m0	7.283876901752102e-05	(no candidates in same subsystem)	
