rxn_id	name	subsystem	equation	flux_pFBA	top_candidates	top_candidate_expr
rxn02609_c0	R03672	Melanin biosynthesis/tyrosine metabolism	H+ + cpd00291_c0 + cpd01169_c0 <-- cpd00612_c0 + cpd03330_c0	-7.406219669216018e-05	gene_12715;gene_1985;gene_2006	3.41;3.41;3.41
rxn06809_c0	rxn06809	Melanin biosynthesis/tyrosine metabolism	O2 + cpd03309_c0 --> H2O + cpd12744_c0	7.406219669216017e-05	gene_12715;gene_1985;gene_2006	3.41;3.41;3.41
rxn02611_c0	R03674	Melanin biosynthesis/tyrosine metabolism	H+ + cpd01169_c0 --> CO2 + cpd03308_c0	7.406219669216017e-05	gene_12715;gene_1985;gene_2006	3.41;3.41;3.41
O2tm_c0	TRANS-RXNAVI-26568.ce_m0		O2 <=> O2	5.924975735372813e-05	(no candidates in same subsystem)	
rxn09785_c0	Transport of S-adenosyl-L-homocysteine, mitochondrial_m0		S-Adenosyl-homocysteine_c0 <=> S-Adenosyl-homocysteine_m0	-4.4437318015296105e-05	(no candidates in same subsystem)	
rxn08475_c0	iron (II) transport via diffusion (extracellular to periplasm)_c0		Fe2+_e0 --> Fe2+	2.962487867686407e-05	(no candidates in same subsystem)	
EX_cpd10515_e0	Exchange for Fe2+_e0		Fe2+_e0 <=> 	-2.9624878676864063e-05	(no candidates in same subsystem)	
rxn20661_c0	quinolinate synthase_c0		Glycerone-phosphate + Iminoaspartate_c0 --> 2 H2O + Phosphate + Quinolinate_c0	2.9624878676323e-05	(no candidates in same subsystem)	
ASPOcm_c0	Aspartate oxidase		FAD + L-Aspartate --> H+ + FADH2 + Iminoaspartate_c0	2.9624878676323e-05	(no candidates in same subsystem)	
rxn01138_c0	Adenosine:phosphate alpha-D-ribosyltransferase_c0		Phosphate + Adenosine <=> Adenine_c0 + Ribose 1-phosphate	-2.2218659008483905e-05	(no candidates in same subsystem)	
rxn09806_c0	2-Dehydropantoate mitochondrial transport_m0		2-Dehydropantoate_c0 <=> 2-Dehydropantoate_m0	2.22186590084839e-05	(no candidates in same subsystem)	
rxn13388_c0	spermidine:oxygen oxidoreductase (spermidine-forming)_c0		H2O + O2 + Spermine_c0 --> H2O2 + Spermidine_c0 + 3-Aminopropanal_c0	2.22186590084839e-05	(no candidates in same subsystem)	
rxn09728_c0	pantothenate mitochondrial transport_m0		Pantoate_c0 <=> Pantoate_m0	-2.221865900848389e-05	(no candidates in same subsystem)	
rxn10506_c0	2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase_c0		H2O + H+ + 2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate_c0 --> NH3 + 5-Amino-6--5-phosphoribitylaminouracil_c0	2.2218659007648053e-05	(no candidates in same subsystem)	
rxn30054_c0	pyrimidine phosphatase_c0		H2O + 5-Amino-6--5-phosphoribitylaminouracil_c0 --> Phosphate + 4-(1-D-Ribitylamino)-5-aminouracil_c0	2.2218659007648053e-05	(no candidates in same subsystem)	
rxn02175_c0	ATP:pantetheine-4'-phosphate adenylyltransferase_c0		ATP + H+ + Phosphopantetheine_c0 --> PPi + Dephospho-CoA_c0	1.4812439339267884e-05	(no candidates in same subsystem)	
rxn09177_c0	(R)-4'-Phosphopantothenate:L-cysteine ligase_c0		CTP_c0 + L-Cysteine_c0 + 4-phosphopantothenate_c0 --> PPi + CMP_c0 + H+ + (R)-4'-Phosphopantothenoyl-L-cysteine_c0	1.4812439339267882e-05	(no candidates in same subsystem)	
rxn13332_c0	Isopentenyl diphosphate transport, mitochondrial_m0		Isopentenyldiphosphate_c0 <=> Isopentenyldiphosphate_m0	1.4812439338432042e-05	(no candidates in same subsystem)	
rxn00966_c0	chorismate pyruvate-lyase (4-hydroxybenzoate-forming)_c0		Chorismate_c0 --> Pyruvate + 4-Hydroxybenzoate_c0	1.481243933843204e-05	(no candidates in same subsystem)	
rxn09792_c0	4-Hydroxybenzoate mitochondrial transport_m0		4-Hydroxybenzoate_c0 <=> 4-Hydroxybenzoate_m0	1.481243933843204e-05	(no candidates in same subsystem)	
rxn13376_c0	all-trans-Pentaprenyl diphosphate transport, mitochondrial_m0		pendp_c0 <=> pendp_m0	1.4812439338432038e-05	(no candidates in same subsystem)	
3OPHB_5tm_c0	3 Octaprenyl 4 hydroxybenzoate mitochondrial transport		3 Hexaprenyl 4 hydroxybenzoate C37H53O3 <=> 3 Hexaprenyl 4 hydroxybenzoate C37H53O3	-1.4812439338432038e-05	(no candidates in same subsystem)	
3OPHB5Hm_c0	3 Hexaprenyl 4 5 dihydroxybenzoate hydroxylase  mitochondrial		3 Hexaprenyl 4 hydroxybenzoate C37H53O3 + 0.5 O2 --> 3-Hexaprenyl-4,5-dihydroxybenzoate_c0	1.4812439338432038e-05	(no candidates in same subsystem)	
rxn05287_c0	geranylgeranyl-diphosphate:isopentenyl-diphosphate transtransferase_c0		Isopentenyldiphosphate_c0 + Geranylgeranyl diphosphate_c0 --> PPi + pendp_c0	1.4812439338432038e-05	(no candidates in same subsystem)	
rxn00438_c0	ATP:thiamin-phosphate phosphotransferase_c0		ATP + Thiamine phosphate_c0 <=> ADP + TPP	1.4812439338432037e-05	(no candidates in same subsystem)	
rxn13199_c0	3-Hexaprenyl-4,5-dihydroxybenzoate transport, mitochondrial_m0		3-Hexaprenyl-4,5-dihydroxybenzoate_c0 <=> 3-Hexaprenyl-4,5-dihydroxybenzoate_m0	1.4812439338432037e-05	(no candidates in same subsystem)	
EX_cpd00281_e0	Exchange for GABA_e0		GABA_e0 --> 	1.4812439338432037e-05	(no candidates in same subsystem)	
rxn13290_c0	farnesyl diphosphate transport (mitochondrial)_m0		Farnesyldiphosphate_c0 <=> Farnesyldiphosphate_m0	1.4812439338432032e-05	(no candidates in same subsystem)	
THZPSN2_SC_c0	Thiazole phosphate synthesis  ribose 5 phosphate   yeast specifc		Glycine_c0 + H+ + L-Cysteine_c0 + O-Acetyl-L-homoserine_c0 + alpha-D-Ribose 5-phosphate --> 3 H2O + CO2 + NH3 + Pyruvate + Acetate + GABA + 4-Methyl-5--2-phosphoethyl-thiazole_c0	1.4812439338432032e-05	(no candidates in same subsystem)	
rxn09721_c0	protoporphyrinogen IX mitochondrial transport_m0		ProtoporphyrinogenIX_c0 <=> ProtoporphyrinogenIX_m0	1.4812439338432032e-05	(no candidates in same subsystem)	
FE2utm_c0	iron (II) transport via diffusion (extracellular to periplasm)_m0		Fe2+ --> Fe2+_m0	1.481243933843203e-05	(no candidates in same subsystem)	
PEtm_SC_c0	Phosphatidylethanolamine mitochondrial transport  yeast specific		psetha_BS_c0 <=> psetha_BS_m0	-1.4812439338431911e-05	(no candidates in same subsystem)	
PStm_SC_c0	Phosphatidylserine mitochondrial  transport  yeast specific		ps_BS_c0 <=> ps_BS_m0	1.4812439338431911e-05	(no candidates in same subsystem)	
ERGSTter_c0	ergosterol endoplasmic reticular transport_g0		Ergosterol_r0 <=> Ergosterol_c0	7.406219669216015e-06	(no candidates in same subsystem)	
rxn09645_c0	Ergosta-5,6,22,24,(28)-tetraen-3beta-ol endoplamic reticular transport_g0		5,7,22,24(28)-Ergostatetraenol_c0 <=> 5,7,22,24(28)-Ergostatetraenol_r0	7.406219669216013e-06	(no candidates in same subsystem)	
