contrast	rxn_id	name	subsystem	proteome_logFC	flux_a	flux_b	dflux	concordant
half_vs_PDA	rxn03137_c0	10-Formyltetrahydrofolate:5'-phosphoribosyl-5-amino-4-imidazolecarboxamide formyltransferase_c0		0.029874734043549	0.016580782461245062	0.0331615645789575	-0.016580782117712436	0
half_vs_PDA	SACCD1_c0	Saccharopine dehydrogenase  NADP  L glutamate forming 		0.196914950242078	0.024855564162550522	0.04971112720159684	-0.024855563039046315	0
half_vs_PDA	rxn27497_m0	3-carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase (CoA-acetylating)_m0		-0.284962981282455	0.026769573891614162	0.053539156619683094	-0.02676958272806893	1
half_vs_PDA	rxn09435_c0	fatty-acyl-CoA synthase (n-C14:0CoA)_c0		2.10692022631528	0.23646853243011806	0.47293705516402584	-0.23646852273390778	0
half_vs_PDA	rxn02200_m0	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase_m0		0.353468479613781	0.0015317799671586592	0.0030635598715078594	-0.0015317799043492002	0
half_vs_PDA	rxn00414_c0	hydrogen-carbonate:L-glutamine amido-ligase (ADP-forming, carbamate-phosphorylating)_c0		1.17014676942541	0.019710364068134034	0.039420687071255074	-0.01971032300312104	0
half_vs_PDA	rxn00800_c0	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming)_c0		-0.167006895156192	0.010317581870607176	0.02063516365465098	-0.010317581784043805	1
half_vs_PDA	rxn01255_c0	5-O-(1-Carboxyvinyl)-3-phosphoshikimate phosphate-lyase (chorismate-forming)_c0		0.543438169431706	0.022290429797197663	0.0445808664893414	-0.022290436692143735	0
half_vs_PDA	rxn19830_c0	GLUTAMIDOTRANS-RXN.d_c0		0.461336959974155	0.004033454555334365	0.008066909281806763	-0.0040334547264723975	0
half_vs_PDA	rxn07328_c0	R07497_c0		-0.302777630469841	9.573624794741622e-06	1.914724919692412e-05	-9.573624402182499e-06	1
half_vs_PDA	rxn02305_c0	2-methyl-4-amino-5-hydroxymethylpyrimidine-diphosphate:4-methyl-5-(2-phosphoethyl)-thiazole 2-methyl-4-aminopyridine-5-methenyltransferase_c0		-0.0767360567499331	5.523051830547132e-06	1.1046197198716357e-05	-5.523145368169224e-06	1
half_vs_PDA	rxn09421_c0	fatty acyl-CoA synthase (n-C8:0CoA), lumped reaction_c0		2.10692022631528	0.23746418940877118	0.47492836908050595	-0.23746417967173478	0
half_vs_PDA	GLYt2r_c0	TRANS-RXNBWI-115637.ce.maizeexp.GLY_GLY_c0		-0.981988905834498	0.00269741	0.00539483	-0.00269742	1
half_vs_PDA	rxn15114_c0	D-ribose-5-phosphate aldose-ketose-isomerase_c0		-0.0428613015376698	-0.5023897189851396	-1.0047794006121173	0.5023896816269777	0
half_vs_PDA	rxn01575_c0	L-Isoleucine:2-oxoglutarate aminotransferase_c0		0.143502825132131	-0.016022654979467105	-0.03204530920247278	0.016022654223005677	1
half_vs_PDA	rxn30417_c0	2-oxo-4-methyl-3-carboxypentanoate decarboxylation_c0		0.143502825132131	0.026769573891614162	0.053539156619683094	-0.02676958272806893	0
half_vs_PDA	rxn02322_c0	ATP:(R)-5-phosphomevalonate phosphotransferase_c0		-0.273941472963749	0.0011488349753689955	0.0022976699036308945	-0.001148834928261899	1
half_vs_PDA	rxn02341_c0	N-[(R)-4'-Phosphopantothenoyl]-L-cysteine carboxy-lyase_c0		-0.324898866602908	1.9147249589353266e-05	3.829449839411192e-05	-1.9147248804758654e-05	1
half_vs_PDA	rxn02288_c0	Uroporphyrinogen-III carboxy-lyase_c0		0.207839596319779	1.9147249589483245e-05	3.829449839384824e-05	-1.9147248804364997e-05	0
half_vs_PDA	rxn01607_c0	ATP:(R)-mevalonate 5-phosphotransferase_c0		-0.152132860071944	0.0011488349753689955	0.0022976699036308945	-0.001148834928261899	1
half_vs_PDA	rxn02476_c0	Phosphoenolpyruvate:3-phosphoshikimate 5-O-(1-carboxyvinyl)-transferase_c0		0.618869751302622	0.022290429797197663	0.0445808664893414	-0.022290436692143735	0
half_vs_PDA	rxn13341_c0	cytochrome P450 lanosterol 14-alpha-demethylase (NAD)_c0		0.64902157474377	0.0001627516215106076	0.00032550323634771006	-0.00016275161483710247	0
half_vs_PDA	rxn00938_c0	Nicotinamide amidohydrolase_c0		0.361694744350842	-3.829449917877137e-05	-7.658899678810826e-05	3.82944976093369e-05	1
half_vs_PDA	rxn30066_c0	tryptophan synthase (indoleglycerol phosphate)_c0		1.29131332363952	0.0017274054417066207	0.0034548087719264505	-0.0017274033302198297	0
half_vs_PDA	rxn09619_c0	cholestenol delta-isomerase, lumped reaction_c0		0.495509368451728	9.573624794741622e-06	1.914724919692412e-05	-9.573624402182499e-06	0
half_vs_PDA	rxn00178_m0	Acetyl-CoA:acetyl-CoA C-acetyltransferase_m0		0.0057237577375346	0.0011488349753689955	0.0022976699036308945	-0.001148834928261899	0
half_vs_PDA	rxn01000_c0	prephenate hydro-lyase (decarboxylating; phenylpyruvate-forming)_c0		0.734891890155222	0.01054254360015903	0.021085086674681397	-0.010542543074522367	0
half_vs_PDA	KARA1im_m0	Acetohydroxy acid isomeroreductase  mitochondrial		-0.0685119103213374	0.04278859509850049	0.08557717799474432	-0.04278858289624383	1
half_vs_PDA	rxn09625_c0	C-3 sterol dehydrogenase (zymosterol)_c0		-0.502989304919609	0.0001627516215106076	0.00032550323634771006	-0.00016275161483710247	1
half_vs_PDA	rxn30425_m0	phosphatidylserine decarboxylase, yeast-specific, mitochondrial_m0		-0.017403804837901	0.001914724958948331	0.003829449839384824	-0.0019147248804364933	1
half_vs_PDA	rxn00791_c0	N-(5-Phospho-D-ribosyl)anthranilate:pyrophosphate phosphoribosyl-transferase_c0		-0.251834350656623	0.0017274054417066207	0.0034548087719264505	-0.0017274033302198297	1
half_vs_PDA	rxn00122_c0	ATP:FMN adenylyltransferase_c0		0.0005060240015275	1.9147249589483245e-05	3.829449839384824e-05	-1.9147248804364997e-05	0
half_vs_PDA	rxn30035_c0	indole-3-glycerol-phosphate synthase_c0		-0.115374855314204	0.0017274054417066207	0.0034548087719264505	-0.0017274033302198297	1
half_vs_PDA	HICITDm_m0	Homoisocitrate dehydrogenase		0.203853703175493	0.024855564162550522	0.04971112720159684	-0.024855563039046315	0
half_vs_PDA	rxn00379_c0	ATP:sulfate adenylyltransferase_c0		-0.284412940790656	0.004225687257303781	0.008451384293887268	-0.004225697036583487	1
half_vs_PDA	rxn01204_c0	4-aminobutanoate:2-oxoglutarate aminotransferase_c0		0.270312206915218	5.523051830547132e-06	1.1046197198716357e-05	-5.523145368169224e-06	0
half_vs_PDA	rxn35572_c0	Adenylosuccinate lyase_c0		-0.167006895156192	0.012547327905910696	0.02509465529715073	-0.012547327391240036	1
half_vs_PDA	rxn09438_c0	fatty-acyl-CoA synthase (n-C12:0CoA)_c0		2.10692022631528	0.2372152751641079	0.4744305406013859	-0.237215265437278	0
half_vs_PDA	rxn01018_c0	carbamoyl-phosphate:L-aspartate carbamoyltransferase_c0		0.435106459765262	0.010588429022984246	0.02117685761179801	-0.010588428588813762	0
half_vs_PDA	rxn02213_c0	3-Dehydroquinate hydro-lyase_c0		0.618869751302622	0.022290429797197663	0.0445808664893414	-0.022290436692143735	0
half_vs_PDA	rxn00392_c0	ATP:riboflavin 5'-phosphotransferase_c0		0.40043182216974	1.9147249589483245e-05	3.829449839384824e-05	-1.9147248804364997e-05	0
half_vs_PDA	rxn05040_c0	D-ribulose 5-phosphate formate-lyase (L-3,4-dihydroxybutan-2-one 4-phosphate-forming)_c0		-0.821090352078439	5.005334876844973e-05	0.00010010669518154473	-5.0053346413095e-05	1
half_vs_PDA	rxn00751_c0	ATP:choline phosphotransferase_c0		0.195600464086713	0.16838091288991563	0.33676181887550144	-0.1683809059855858	0
half_vs_PDA	rxn00060_c0	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)_c0		-0.111106164153327	3.829449917896649e-05	7.658899678769648e-05	-3.8294497608729995e-05	1
half_vs_PDA	rxn01486_c0	trans,trans-Farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase_c0		-0.951670351169195	1.914724958948337e-05	3.829449839384824e-05	-1.9147248804364872e-05	1
half_vs_PDA	rxn01420_m0	(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate:NAD+ oxidoreductase (decarboxylating)_m0		0.203853703175493	0.024855564162550522	0.04971112720159684	-0.024855563039046315	0
half_vs_PDA	rxn02834_c0	Phosphoribosyl-ATP pyrophosphohydrolase_c0		0.246368583463305	0.004033454555334365	0.008066909281806763	-0.0040334547264723975	0
half_vs_PDA	rxn00117_c0	ATP:UDP phosphotransferase_c0		-0.234408311816292	0.15345563183491345	0.30691125737749664	-0.15345562554258318	1
half_vs_PDA	rxn09459_c0	Palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA)_c0		-0.348903504003903	0.0021157710796378968	0.004231542072520231	-0.002115770992882334	1
half_vs_PDA	rxn00410_c0	UTP:ammonia ligase (ADP-forming)_c0		-0.327093546486253	0.0042794102832495184	0.008558820391024957	-0.004279410107775439	1
half_vs_PDA	rxn01739_c0	ATP:shikimate 3-phosphotransferase_c0		0.618869751302622	0.022290429797197663	0.0445808664893414	-0.022290436692143735	0
half_vs_PDA	rxn00789_c0	1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase_c0		0.241175685029965	0.004033454555334365	0.008066909281806763	-0.0040334547264723975	0
half_vs_PDA	GLUt2r_c0	TRANS-RXNBWI-115637.ce.maizeexp.GLT_GLT_c0		-0.981988905834498	0.00817353	0.0163471	-0.00817357	1
half_vs_PDA	rxn02473_c0	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate hydro-lyase_c0		-0.0403250635461099	0.004033454555334365	0.008066909281806763	-0.0040334547264723975	1
half_vs_PDA	rxn02264_c0	Hydroxymethylbilane hydro-lyase(cyclizing)_c0		0.549535187741981	3.829449917896649e-05	7.658899678769648e-05	-3.8294497608729995e-05	0
half_vs_PDA	rxn15467_m0	(R)-2,3-Dihydroxy-3-methylbutanoate hydro-lyase_m0		0.0573929999107925	0.04278859509850049	0.08557717799474432	-0.04278858289624383	0
half_vs_PDA	rxn28987_c0	sirohydrochlorin ferrochelatase_c0		0.141854572723986	1.9147249589483245e-05	3.829449839384824e-05	-1.9147248804364997e-05	0
half_vs_PDA	rxn00838_c0	IMP:L-aspartate ligase (GDP-forming)_c0		0.38363734165187	0.010317581870607176	0.02063516365465098	-0.010317581784043805	0
half_vs_PDA	rxn27926_c0	Histidinol-phosphate aminotransferase_c0		2.09266437397426	0.004033454555334365	0.008066909281806763	-0.0040334547264723975	0
half_vs_PDA	PINOS_SC_c0	Phosphatidylinositol synthase  yeast specific		0.469771567145681	0.17029563784886395	0.34059126871488626	-0.1702956308660223	0
half_vs_PDA	rxn04147_c0	squalene synthase_c0		0.236605274628825	0.0001627516215106076	0.00032550323634771006	-0.00016275161483710247	0
half_vs_PDA	rxn00493_c0	L-Phenylalanine:2-oxoglutarate aminotransferase_c0		2.09266437397426	-0.01054254360015903	-0.021085086674681397	0.010542543074522367	1
half_vs_PDA	rxn09427_c0	fatty-acyl-CoA synthase (n-C18:0CoA)_c0		2.10692022631528	0.1172386092364059	0.23447721366553279	-0.11723860442912688	0
half_vs_PDA	rxn00337_c0	ATP:L-aspartate 4-phosphotransferase_c0		-0.415183739605773	0.03653697362652597	0.07307394557693225	-0.03653697195040628	1
half_vs_PDA	AASAD2_c0	L aminoadipate semialdehyde dehydrogenase  NADH 		0.50331387090819	0.024855564162550522	0.04971112720159684	-0.024855563039046315	0
half_vs_PDA	rxn02287_c0	S-adenosyl-L-methionine:uroporphyrin-III C-methyltransferase_c0		-0.452475593141315	1.9147249589483245e-05	3.829449839384824e-05	-1.9147248804364997e-05	1
half_vs_PDA	rxn01603_c0	7,8-dihydropteroate:L-glutamate ligase (ADP-forming)_c0		-0.770311361921021	0.0015317799671586592	0.0030635598715078594	-0.0015317799043492002	1
half_vs_PDA	rxn01380_c0	CTP:choline-phosphate cytidylyltransferase_c0		-0.239507665028178	0.16838091288991563	0.33676181887550144	-0.1683809059855858	1
half_vs_PDA	rxn13187_m0	2-hexaprenyl-3-methyl-6-methoxy-1,4-benzoquinone monooxygenase, mitochondrial_m0		1.75901399353826	1.914724958948337e-05	3.829449839384824e-05	-1.9147248804364872e-05	0
half_vs_PDA	rxn34008_c0	Sulfite Reductase (NADPH)_c0		0.40225217617601	0.17738140578950234	0.35476268337409167	-0.17738127758458933	0
half_vs_PDA	GAT1_SC_c0	Glycerol 3 phosphate acyltransferase  glycerol 3 phosphate   yeast specific		0.833640109259917	0.005744174876844968	0.011488349518154473	-0.005744174641309505	0
half_vs_PDA	rxn30145_m0	Dihydroxy-acid dehydratase, mitochondrial_m0		0.0573929999107925	0.016022654979467105	0.03204530920247278	-0.016022654223005677	0
half_vs_PDA	rxn03063_c0	S-Adenosyl-L-methionine:zymosterol C-methyltransferase_c0		0.495509368451728	9.573624794741622e-06	1.914724919692412e-05	-9.573624402182499e-06	0
half_vs_PDA	CERS124er_r0	Ceramide-1 synthase (24C)_r0		0.895954730146713	0.007534442713461657	0.015068885117979283	-0.0075344424045176266	0
half_vs_PDA	rxn01213_c0	GPPSYN-RXN_c0		0.247497084295308	0.0003637977422001818	0.0007275954694831166	-0.0003637977272829348	0
half_vs_PDA	rxn00830_c0	Isopentenyl-diphosphate delta3-delta2-isomerase_c0		-0.162251063322472	0.0003637977422001818	0.0007275954694831166	-0.0003637977272829348	1
half_vs_PDA	rxn00903_c0	L-Valine:2-oxoglutarate aminotransferase_c0		0.143502825132131	-0.01601902120688633	-0.032038021375061225	0.016019000168174896	1
half_vs_PDA	rxn09600_c0	Ceramide-3 synthase (26C)_c0		-0.481706507089793	0.0998720538587446	0.19974410362231243	-0.09987204976356782	1
half_vs_PDA	rxn05233_c0	2'-Deoxyguanosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase_c0		1.14048998627696	0.00030252654351383524	0.0006050530746228022	-0.000302526531108967	0
half_vs_PDA	rxn03390_m0	R04982_m0		1.75901399353826	1.914724958948337e-05	3.829449839384824e-05	-1.9147248804364872e-05	0
half_vs_PDA	rxn00727_c0	Chorismate pyruvate-lyase (amino-accepting)_c0		-0.115374855314204	0.0017274054417066207	0.0034548087719264505	-0.0017274033302198297	1
half_vs_PDA	rxn01465_c0	(S)-dihydroorotate amidohydrolase_c0		0.435106459765262	-0.010588429022984246	-0.02117685761179801	0.010588428588813762	1
half_vs_PDA	rxn01643_c0	L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating)_c0		0.145181799198209	-0.03653697362652597	-0.07307394557693225	0.03653697195040628	1
half_vs_PDA	rxn00948_c0	Palmitoyl-CoA:L-serine C-palmitoyltransferase (decarboxylating)_c0		0.810948650874874	0.11250923858780354	0.22501847256225227	-0.11250923397444873	0
half_vs_PDA	rxn09609_c0	Ceramide-1 hydroxylase (24C)_c0		-0.481706507089793	0.005054873891623577	0.010109747575975936	-0.005054873684352359	1
half_vs_PDA	rxn02914_c0	3-Phosphoserine:2-oxoglutarate aminotransferase_c0		0.124767435318258	0.1683434919276883	0.3366869747407167	-0.16834348281302838	0
half_vs_PDA	rxn02063_r0	squalene,NADPH:oxygen oxidoreductase (2,3-epoxidizing)_r0		-0.0024955727746842	0.0001627516215106076	0.00032550323634771006	-0.00016275161483710247	1
half_vs_PDA	rxn00124_c0	ATP:pyridoxal 5'-phosphotransferase_c0		0.687986552404183	7.67113e-05	0.000153423	-7.67117e-05	0
half_vs_PDA	rxn02160_c0	L-Histidinol-phosphate phosphohydrolase_c0		0.042577818851349	0.004033454555334365	0.008066909281806763	-0.0040334547264723975	0
half_vs_PDA	rxn13311_m0	Heme O monooxygenase, mitochondrial_m0		0.282147871097671	1.9147249589483245e-05	3.829449839384824e-05	-1.9147248804364997e-05	0
half_vs_PDA	rxn09431_c0	fatty-acyl-CoA synthase (n-C16:0CoA)_c0		2.10692022631528	0.23522396120680164	0.4704479127684257	-0.23522395156162404	0
half_vs_PDA	rxn13395_c0	sirohydrochlorin dehydrogenase_c0		0.141854572723986	1.9147249589483245e-05	3.829449839384824e-05	-1.9147248804364997e-05	0
half_vs_PDA	rxn30057_c0	riboflavin synthase_c0		0.842140875367033	2.5026674384224866e-05	5.0053347590772364e-05	-2.50266732065475e-05	0
half_vs_PDA	rxn29991_c0	argininosuccinate synthase_c0		0.251399364738472	0.009121935045149786	0.018243829459457066	-0.00912189441430728	0
half_vs_PDA	rxn29990_c0	argininosuccinate lyase_c0		0.251399364738472	0.009121935045149786	0.018243829459457066	-0.00912189441430728	0
half_vs_PDA	rxn03224_m0	S-adenosyl-L-methionine:3-hexaprenyl-4,5-dihydroxylate O-methyltransferase_m0		1.75901399353826	1.914724958948337e-05	3.829449839384824e-05	-1.9147248804364872e-05	0
half_vs_PDA	rxn01505_c0	N-Acetyl-D-glucosamine 1-phosphate 1,6-phosphomutase_c0		-0.215869762228799	0.004786812397370811	0.00957362459846206	-0.004786812201091249	1
half_vs_PDA	rxn09606_r0	Ceramide-1 synthase (sphinganine + C26:0-CoA), ER_r0		0.895954730146713	0.0025370105706065296	0.005074021037184892	-0.0025370104665783625	0
half_vs_PDA	SERt2r_c0	TRANS-RXNBWI-115637.ce.maizeexp.SER_SER_c0		-0.981988905834498	0.00306726	0.00613453	-0.00306727	1
half_vs_PDA	rxn13384_c0	phospholipase D, yeast-specific_c0		0.437371891942096	0.16838091288991563	0.33676181887550144	-0.1683809059855858	0
half_vs_PDA	rxn00420_c0	O-phospho-L-serine phosphohydrolase_c0		0.336339440958302	0.1683434919276883	0.3366869747407167	-0.16834348281302838	0
half_vs_PDA	rxn02835_c0	1-(5-phospho-D-ribosyl)-AMP 1,6-hydrolase_c0		0.246368583463305	0.004033454555334365	0.008066909281806763	-0.0040334547264723975	0
half_vs_PDA	rxn02938_c0	1-(5-phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate carboxy-lyase_c0		0.59055510900075	0.012547327905910696	0.02509465529715073	-0.012547327391240036	0
half_vs_PDA	rxn30056_c0	riboflavin synthase_c0		0.301322599354229	5.005334876844973e-05	0.00010010669518154473	-5.0053346413095e-05	0
half_vs_PDA	rxn35571_c0	Phosphoribosylaminoimidazole-succinocarboxamide synthase_c0		0.208074394476245	0.012547327905910696	0.02509465529715073	-0.012547327391240036	0
half_vs_PDA	rxn01127_c0	ATP:dAMP phosphotransferase_c0		-0.0207777268078182	-0.00027189094417066206	-0.000543781877192645	0.00027189093302198297	0
half_vs_PDA	rxn00829_c0	ATP:(R)-5-diphosphomevalonate carboxy-lyase (adding ATP; isopentenyl-diphosphate-forming)_c0		0.328373154939001	0.0011488349753689955	0.0022976699036308945	-0.001148834928261899	0
half_vs_PDA	rxn00029_c0	5-aminolevulinate hydro-lyase (adding 5-aminolevulinate and cyclizing; porphobilinogen-forming)_c0		0.412723946317975	0.00015317799671586596	0.00030635598715078594	-0.00015317799043491998	0
half_vs_PDA	rxn01509_c0	ATP:dGMP phosphotransferase_c0		0.0223668707105062	-0.00030252654351383524	-0.0006050530746228022	0.000302526531108967	1
half_vs_PDA	rxn00100_c0	ATP:dephospho-CoA 3'-phosphotransferase_c0		-0.2943753089179	1.9147249589353266e-05	3.829449839411192e-05	-1.9147248804758654e-05	1
half_vs_PDA	rxn12193_c0	3-isopropylmalate dehydratase		0.609535295587001	0.026769573891614162	0.053539156619683094	-0.02676958272806893	0
half_vs_PDA	rxn00527_c0	tyrosine transaminase, irreversible (mitochondrial)		2.09266437397426	-0.00846955353858387	-0.016939116672831843	0.008469563134247973	1
half_vs_PDA	rxn02508_c0	N-(5-Phospho-beta-D-ribosyl)anthranilate ketol-isomerase_c0		-0.115374855314204	0.0017274054417066207	0.0034548087719264505	-0.0017274033302198297	1
half_vs_PDA	rxn02465_m0	N-acetyl-L-glutamate-5-semialdehyde:NADP+ 5-oxidoreductase (phosphrylating)		0.333329217001559	-0.009121935045149786	-0.018243829459457066	0.00912189441430728	1
half_vs_PDA	rxn01816_c0	rxn01816 [R02508]		0.886864183835378	-0.0010147704643682157	-0.0020295408562150535	0.0010147703918468379	1
half_vs_PDA	rxn00950_c0	Cystathionine L-homocysteine-lyase (deaminating)_c0		1.2927378306579	0.0010147704643682157	0.0020295408562150535	-0.0010147703918468379	0
half_vs_PDA	rxn00692_c0	 5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase		0.58460640904601	-0.036552520090304685	-0.07310504863636341	0.03655252854605873	1
half_vs_PDA	rxn00740_c0	O-Succinyl-L-homoserine succinate-lyase (deaminating; 2-oxobutanoate-forming)_c0		0.886864183835378	-0.0010147704643682157	-0.0020295408562150535	0.0010147703918468379	1
half_vs_PDA	rxn00342_c0	L-Asparagine amidohydrolase_c0		0.605568431018217	0.02423232358374777	0.048464647566728164	-0.024232323982980395	0
half_vs_PDA	rxn00623_c0	hydrogen-sulfide:NADP+ oxidoreductase		0.40225217617601	0.17353866352398822	0.3470771890480814	-0.17353852552409316	0
half_vs_PDA	rxn00690_c0	Formate:tetrahydrofolate ligase (ADP-forming)_c0		-0.0968198580663966	0.0017696116118219413	0.0035392231506278867	-0.0017696115388059453	1
half_vs_PDA	rxn01211_c0	5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)_c0		-0.0968198580663966	0.028053200488502628	0.05610639985962812	-0.028053199371125492	1
half_vs_PDA	rxn00907_c0	5,10-methylenetetrahydrofolate:NADP+ oxidoreductase_c0		-0.0968198580663966	0.028053200488502628	0.05610639985962812	-0.028053199371125492	1
half_vs_PDA	rxn40428_c0	  NMT1 protein [THI5]		1.18468428255445	-0.0006891786835793297	-0.00137835693575393	0.0006891782521746002	1
half_vs_PDA	rxn03108_c0	ATP:4-amino-2-methyl-5-phosphomethylpyrimidine phosphotransferase_c0		-0.986618149585709	5.523049589483244e-06	1.104619839384824e-05	-5.523148804364997e-06	1
half_vs_PDA	rxn03841_c0	4-amino-4-deoxychorismate pyruvate-lyase_c0		-0.732265623352678	0.0015317799671586592	0.0030635598715078594	-0.0015317799043492002	1
half_vs_PDA	rxn01257_c0	chorismate:L-glutamine aminotransferase_c0		-0.23440582803531	0.0015317799671586592	0.0030635598715078594	-0.0015317799043492002	1
half_vs_PDA	rxn02484_c0	ATP:4-amino-5-hydroxymethyl-2-methylpyrimidine 5-phosphotransferase_c0		-0.986618149585709	0.0006947017331688129	0.0013894031341477782	-0.0006947014009789652	1
half_vs_PDA	rxn23551_r0	3-oxo-arachidonyl-CoA-synthase		2.22129670050773	0.11250923858780354	0.22501847256225227	-0.11250923397444873	0
half_vs_PDA	rxn23534_r0	3-oxoarachidoyl-CoA-reductase		0.237282438828274	-0.11250923858780354	-0.22501847256225227	0.11250923397444873	1
half_vs_PDA	rxn23565_r0	3-hydroxy-arachidoyl-CoA dehydratase		-0.0809315276843279	0.11250923858780354	0.22501847256225227	-0.11250923397444873	1
half_vs_PDA	rxn19046_r0	trans-arachidon-2-enoyl-CoA reductase		0.564999164986059	-0.11250923858780354	-0.22501847256225227	0.11250923397444873	1
half_vs_PDA	rxn23554_r0	3-oxo-behenoyl-CoA-synthase		2.22129670050773	0.11250923858780354	0.22501847256225227	-0.11250923397444873	0
half_vs_PDA	rxn23531_r0	3-oxo-behenoyl-CoA-reductase		0.237282438828274	-0.11250923858780354	-0.22501847256225227	0.11250923397444873	1
half_vs_PDA	rxn22098_r0	trans-arachidon-2-enoyl-CoA reductase		-0.0809315276843279	0.11250923858780354	0.22501847256225227	-0.11250923397444873	1
half_vs_PDA	rxn19044_r0	trans-docosan-2-enoyl-CoA reductase		0.564999164986059	-0.11250923858780354	-0.22501847256225227	0.11250923397444873	1
half_vs_PDA	rxn23559_r0	3-oxo-lignoceronyl-CoA-synthase		2.22129670050773	0.11250923858780354	0.22501847256225227	-0.11250923397444873	0
half_vs_PDA	rxn23535_r0	3-oxo-lignoceronyl-CoA-reductase		0.237282438828274	-0.11250923858780354	-0.22501847256225227	0.11250923397444873	1
half_vs_PDA	rxn22099_r0	3-hydroxy-lignoceroyl-CoA dehydratase		-0.0809315276843279	0.11250923858780354	0.22501847256225227	-0.11250923397444873	1
half_vs_PDA	rxn19045_r0	trans-lignocero-2-enoyl-CoA reductase		0.564999164986059	-0.11250923858780354	-0.22501847256225227	0.11250923397444873	1
half_vs_PDA	rxn23557_r0	3-oxo-cerotoyl-CoA-synthase		2.22129670050773	0.10497479587434189	0.209949587444273	-0.10497479156993111	0
half_vs_PDA	rxn23536_r0	3-hydroxy-lignoceroyl-CoA dehydratase		0.237282438828274	-0.10497479587434189	-0.209949587444273	0.10497479156993111	1
half_vs_PDA	rxn22100_r0	3-hydroxy-cerotoyl-CoA dehydratase		-0.0809315276843279	0.10497479587434189	0.209949587444273	-0.10497479156993111	1
half_vs_PDA	rxn39089_c0	phosphatidylserine synthase, yeast-specific, mitochondrial_c0		0.217744837457161	0.0028720874384224934	0.005744174759077236	-0.002872087320654743	0
half_vs_PDA	rxn09552_c0	diacylglycerol cholinephosphotransferase, yeast-specific_c0		-0.19276809106676	0.16838091288991563	0.33676181887550144	-0.1683809059855858	1
half_vs_PDA	rxn19047_r0	trans-cerot-2-enoyl-CoA reductase		0.564999164986059	-0.10497479587434189	-0.209949587444273	0.10497479156993111	1
half_vs_PDA	rxn00024_c0	1,2-Benzenediol:oxygen oxidoreductase	Melanin biosynthesis/tyrosine metabolism	0.0810112940635186	4.7868123973708106e-05	9.57362459846206e-05	-4.78681220109125e-05	0
half_vs_PDA	rxn00036_c0	3,4-dihydroxy-L-phenylalanine:oxygen oxidoreductase	Melanin biosynthesis/tyrosine metabolism	0.0810112940635186	9.573624794741621e-05	0.0001914724919692412	-9.5736244021825e-05	0
half_vs_PDA	rxn03337_c0	5,6-dihydroxyindole:oxygen oxidoreductase	Melanin biosynthesis/tyrosine metabolism	0.0810112940635186	4.7868123973708106e-05	9.57362459846206e-05	-4.78681220109125e-05	0
half_vs_PDA	rxn00293_c0	UTP:N-acetyl-alpha-D-glucosamine-1-phosphate uridylyltransferase	chitin synthesis/ amino sugar metabolism	-0.330505446919435	0.004786812397370811	0.00957362459846206	-0.004786812201091249	1
half_vs_PDA	rxn15558_c0	UDP-N-acetyl-D-glucosamine:chitin 4-beta-N-acetylglucosaminyl-transferase	chitin synthesis/ amino sugar metabolism	0.92247041811828	0.004786812397370811	0.00957362459846206	-0.004786812201091249	0
half_vs_PDA	rxn15561_c0	UDP-glucose:alpha-D-(1-3)-glucan 3-alpha-D-glucosyltransferase	cell wall polysaccharide / alpha-1,3-glucan	0.987600730696894	0.004786812397370811	0.00957362459846206	-0.004786812201091249	0
onetenth_vs_PDA	rxn00248_m0	(S)-malate:NAD+ oxidoreductase		-0.361637975528996	0.10243565894100304	1.024356508500083	-0.9219208495590799	1
onetenth_vs_PDA	rxn00154_m0			1.71983398753437	0.11830537419953047	1.1830536640878704	-1.0647482898883398	0
onetenth_vs_PDA	rxn00260_m0	L-Aspartate:2-oxoglutarate aminotransferase		0.499538806202512	0.003648785832419704	0.03648765891891413	-0.03283887308649443	0
onetenth_vs_PDA	rxn00507_c0			0.68503460188418	0.49261084895326046	4.926108537138654	-4.433497688185393	0
onetenth_vs_PDA	rxn00505_m0	Isocitrate:NAD+ oxidoreductase (decarboxylating)		1.29925999578213	0.08888616069931786	0.8888616162348086	-0.7999754555354908	0
